"forest_loss","forest_loss01","ost_initial_loss","ost_initial_loss01","ost_super_loss","ost_super_loss01","num_leaves","num_leaves01"
0.695240218481775,0.664641623007469,0.692620666592353,0.675064095418571,0.692620666592353,0.675064095418571,7,3
0.697856212246832,0.67327963993841,0.680978325239844,0.63715503967784,0.680978325239844,0.63715503967784,6,2
0.674523160762943,0.674591280653951,0.672479564032698,0.622683923705722,0.672479564032698,0.622683923705722,5,2
0.664092190756406,0.64637734461199,0.578766703444894,0.649380899840628,0.578766703444894,0.649380899840628,6,3
0.639654367118169,0.63626809901915,0.676377860812704,0.632589911256422,0.676377860812704,0.632589911256422,6,3
0.735546651402404,0.698568975386377,0.66937607326846,0.695878649112765,0.66937607326846,0.695878649112765,3,3
0.686141788386177,0.700570003562522,0.6782448640304,0.696473102956893,0.6782448640304,0.696473102956893,6,3
0.703374600638978,0.660343450479233,0.690245607028754,0.681509584664537,0.690245607028754,0.681509584664537,4,3
0.658114862797103,0.643680505967561,0.674334387432419,0.646281750484546,0.674334387432419,0.646281750484546,5,3
0.711426371934455,0.71494556252062,0.695919938414165,0.689816342241285,0.695919938414165,0.689816342241285,6,3
0.687092568448501,0.724961479198767,0.728932084864288,0.710738414128245,0.728932084864288,0.710738414128245,5,3
0.687293183322303,0.691319214648136,0.676759320538275,0.597672622986984,0.676759320538275,0.597672622986984,4,2
0.667773396970326,0.668707200664038,0.655893338866985,0.657138410458601,0.655893338866985,0.657138410458601,5,3
0.67374565325385,0.69846000993542,0.701440635866865,0.634997516145057,0.701440635866865,0.634997516145057,5,2
0.710520231213873,0.72271676300578,0.678612716763006,0.687919075144509,0.678612716763006,0.687919075144509,6,3
0.673809523809524,0.59671201814059,0.677324263038549,0.6968820861678,0.677324263038549,0.6968820861678,5,4
0.723335903366744,0.72153687997944,0.707722950398355,0.720444615780005,0.707722950398355,0.720444615780005,5,3
0.698759140261467,0.731553290494128,0.682694438289386,0.73061156658542,0.682694438289386,0.73061156658542,4,3
0.644888845743132,0.656877973012329,0.63867585671294,0.644694689835938,0.63867585671294,0.644694689835938,4,3
0.653639846743295,0.65528188286809,0.650684181718664,0.67383689107827,0.650684181718664,0.67383689107827,4,3
0.689093636168845,0.663863295478894,0.636918791514892,0.636865223912578,0.636918791514892,0.636865223912578,2,2
0.696254914132009,0.709238568177116,0.690202772605007,0.705669356507345,0.690202772605007,0.705669356507345,8,3
0.650564906617478,0.634367074014296,0.626815771270464,0.626873414802859,0.626815771270464,0.626873414802859,4,4
0.685952938779668,0.659671997555261,0.670265865335642,0.665783844351635,0.670265865335642,0.665783844351635,6,3
0.693783340172343,0.688756668034469,0.653057037340993,0.703785391875256,0.653057037340993,0.703785391875256,6,3
0.656180457212219,0.649605502731135,0.663766943151932,0.644244386000405,0.663766943151932,0.644244386000405,5,3
0.596723784890613,0.641286776592305,0.627761612242699,0.638808061213493,0.627761612242699,0.638808061213493,6,3
0.65150993225399,0.702204615914571,0.65455276151108,0.687047881501895,0.65455276151108,0.687047881501895,5,3
0.666335650446872,0.684651881275516,0.654584574644158,0.7046783625731,0.654584574644158,0.7046783625731,4,3
0.756552480799707,0.67109594050957,0.66658539558698,0.680421796903572,0.66658539558698,0.680421796903572,3,3
0.717785959121493,0.676970928018281,0.710168846007363,0.675447505395455,0.710168846007363,0.675447505395455,4,3
0.681721303156399,0.716380797726581,0.636963361412768,0.641936466050949,0.636963361412768,0.641936466050949,7,2
0.707738693467337,0.693316582914573,0.694422110552764,0.705879396984925,0.694422110552764,0.705879396984925,7,3
0.746238716148445,0.677908726178536,0.694458375125376,0.666311434302909,0.694458375125376,0.666311434302909,4,3
0.641230187887058,0.655715335362653,0.630313844861971,0.57835625065603,0.636191875721633,0.57835625065603,9,2
0.711268384385713,0.704909875041469,0.674057281875484,0.691031737255336,0.674057281875484,0.691031737255336,6,3
0.664143381943671,0.654291439385506,0.662028275631749,0.680952911054214,0.671490593342981,0.680952911054214,7,3
0.67173721340388,0.653824955908289,0.661706349206349,0.677854938271605,0.659611992945326,0.677854938271605,7,3
0.667358305121765,0.691875068253795,0.675548760511084,0.702304248116195,0.675548760511084,0.702304248116195,6,3
0.728460737828148,0.683647507806176,0.705504799352377,0.70012721174974,0.705504799352377,0.70012721174974,4,3
0.681539898308602,0.659593234409048,0.675832728027394,0.67334232645014,0.675832728027394,0.67334232645014,5,3
0.630988894764675,0.664463246959281,0.6011634056055,0.607244843997885,0.6011634056055,0.607244843997885,3,2
0.690284154361583,0.654671795508128,0.67117508375729,0.642697605161931,0.67117508375729,0.642697605161931,4,4
0.65062378390752,0.713402769829461,0.644729312120865,0.638090877875701,0.644729312120865,0.638090877875701,3,2
0.727385798281321,0.701831750339213,0.707315694255993,0.711047037539575,0.707315694255993,0.711047037539575,5,3
0.717527582748245,0.688628385155466,0.663239719157472,0.684804413239719,0.663239719157472,0.684804413239719,4,3
0.679609590494377,0.678071292170592,0.609696583916826,0.657171652875027,0.609696583916826,0.657171652875027,2,3
0.702095979841942,0.715267437865078,0.686290230214179,0.674435917993357,0.686290230214179,0.674435917993357,4,2
0.704787532234555,0.64356990694024,0.675748402287252,0.672104496019733,0.675748402287252,0.672104496019733,5,3
0.70518266779949,0.721378504672897,0.698226423109601,0.715909090909091,0.698226423109601,0.715909090909091,6,4
0.693687315634218,0.697286135693215,0.690029498525074,0.67882005899705,0.690029498525074,0.67882005899705,5,4
0.74711154302991,0.699438505560955,0.735989633948818,0.697170931864809,0.734585897851204,0.697170931864809,8,4
0.697314890154597,0.673660351040335,0.656631407648495,0.666395443449959,0.656631407648495,0.666395443449959,4,3
0.70531245989991,0.689593224688823,0.674258950340049,0.67522135249583,0.679263441550109,0.67522135249583,6,3
0.675821504958196,0.680488041998833,0.697598677814505,0.680488041998833,0.697598677814505,0.680488041998833,7,3
0.69120775230442,0.62367052706216,0.707279602930749,0.672122429685653,0.707279602930749,0.672122429685653,5,3
0.619909245604084,0.650311968235961,0.625127623369257,0.65263754963131,0.625127623369257,0.65263754963131,7,3
0.702082895013676,0.669577109194193,0.670050494424574,0.659004839049022,0.670050494424574,0.659004839049022,5,3
0.724353448275862,0.719450431034483,0.712553879310345,0.696605603448276,0.712553879310345,0.696605603448276,4,3
0.683807701506817,0.671250896914614,0.632922745754604,0.667663238459699,0.632922745754604,0.667663238459699,3,3
0.725713600383785,0.661609498680739,0.683137443031902,0.637083233389302,0.689973614775726,0.637083233389302,8,3
0.673563897920977,0.706424278254015,0.683860478864913,0.705291161690807,0.683860478864913,0.705291161690807,6,3
0.701273160128351,0.689783666287134,0.674516095642273,0.678759962736777,0.688903840182176,0.678759962736777,8,3
0.677849676455948,0.648780487804878,0.605226480836237,0.608710801393728,0.605226480836237,0.608710801393728,2,2
0.696793680297398,0.67599907063197,0.644400557620818,0.670306691449814,0.644400557620818,0.670306691449814,4,3
0.676583276988956,0.709432048681542,0.65500338066261,0.618323191345504,0.65500338066261,0.618323191345504,4,2
0.674147645879095,0.646499856747207,0.650272180307516,0.611737178874988,0.650272180307516,0.611737178874988,4,2
0.654563513960931,0.678843394768789,0.613398079682154,0.664882463304271,0.602141044034875,0.664882463304271,7,3
0.6690656727927,0.665145868140342,0.661804395321938,0.687636550571906,0.661804395321938,0.687636550571906,4,3
0.698659517426273,0.672922252010724,0.666286863270777,0.683646112600536,0.666286863270777,0.683646112600536,4,3
0.695278969957081,0.707928619832844,0.739100971312401,0.626157668850237,0.739100971312401,0.626157668850237,6,2
0.661817758640754,0.673978819969743,0.697020830908879,0.666181775864075,0.697020830908879,0.666181775864075,6,3
0.69187675070028,0.677696078431373,0.627392623716153,0.623074229691877,0.627392623716153,0.623074229691877,2,2
0.68026177398621,0.661622063807409,0.653733785205095,0.665127965408438,0.653733785205095,0.665127965408438,6,3
0.670699631772751,0.682693319305629,0.688795370857443,0.673645449763282,0.688795370857443,0.673645449763282,5,3
0.706543430311942,0.694884991072366,0.7124251654238,0.688163008087386,0.7124251654238,0.688163008087386,6,3
0.716587181574968,0.681691287658486,0.630801442363615,0.689135745027335,0.630801442363615,0.689135745027335,6,3
0.68458241630951,0.707749333951118,0.714351905478976,0.693270010425113,0.714351905478976,0.693270010425113,5,3
0.743633640059919,0.705916969826664,0.701369569869463,0.710250374491761,0.701369569869463,0.710250374491761,6,3
0.668059944948517,0.675502089917423,0.642675094301152,0.630339484147212,0.642675094301152,0.630339484147212,6,2
0.659616775126536,0.710954446854664,0.68118823812967,0.701132803085081,0.68118823812967,0.701132803085081,7,3
0.69875808272606,0.693472236477471,0.706866468233604,0.688494303602586,0.706866468233604,0.688494303602586,4,3
0.712091536954953,0.708122873930523,0.696783836717864,0.69714462426554,0.696783836717864,0.69714462426554,5,3
0.690994638363059,0.643669985775249,0.674143779406937,0.667195535616588,0.674143779406937,0.667195535616588,6,3
0.692489851150203,0.657532701849346,0.687810103743798,0.591283265674335,0.687810103743798,0.591283265674335,6,2
0.719904389395915,0.711592785745328,0.662429378531073,0.612179487179487,0.662429378531073,0.612179487179487,4,2
0.709426751592357,0.702484076433121,0.693885350318471,0.68312101910828,0.693885350318471,0.68312101910828,7,3
0.736095723465544,0.699756259694217,0.684079326390428,0.711056946598715,0.663361400398848,0.711056946598715,8,3
0.687250413947599,0.680042855751437,0.662997954611863,0.666504334274861,0.662997954611863,0.666504334274861,4,4
0.664394455805499,0.662235855487389,0.670415814587594,0.650590774823904,0.670415814587594,0.650590774823904,7,3
0.665670247547875,0.682578234469874,0.634329752452125,0.688510042036432,0.634329752452125,0.688510042036432,3,3
0.683839924891445,0.694460744044126,0.683194460744044,0.691585494660251,0.683194460744044,0.691585494660251,5,4
0.663536482298807,0.634237956615645,0.660202835947037,0.660155883181519,0.660202835947037,0.660155883181519,6,3
0.665192392746572,0.674148606811146,0.63843432109686,0.665247678018576,0.63843432109686,0.665247678018576,4,3
0.685014836795252,0.685608308605341,0.683086053412463,0.598417408506429,0.683086053412463,0.598417408506429,7,2
0.730090447827046,0.71299360247077,0.715971762629605,0.728711669975734,0.674387822634017,0.728711669975734,6,3
0.655531834735652,0.710975762903428,0.64674117794801,0.620745950018837,0.64674117794801,0.620745950018837,5,2
0.693316887194438,0.656088809150034,0.680421619197129,0.692812289751065,0.680421619197129,0.692812289751065,6,4
0.733709481137294,0.704226131209205,0.702124128775307,0.699247704392079,0.702124128775307,0.699247704392079,4,3
0.643494380720658,0.66151083304368,0.673908006024794,0.684103811841038,0.681670721816707,0.684103811841038,7,3
0.703845755157044,0.640199025603815,0.670985798693895,0.699906706748212,0.670985798693895,0.699906706748212,4,3
0.665385336583536,0.665807237952372,0.632477029814363,0.661213200825052,0.632477029814363,0.661213200825052,3,3
0.707330195023537,0.679085406859449,0.723806321452589,0.706455951580363,0.723806321452589,0.706455951580363,4,3
0.634442026732981,0.70008289296446,0.584861672365558,0.695782820433116,0.584861672365558,0.695782820433116,2,3
0.67025171624714,0.691590389016018,0.679862700228833,0.677231121281465,0.679862700228833,0.677231121281465,7,3
0.684613853503185,0.676851114649682,0.705015923566879,0.679189888535032,0.705015923566879,0.679189888535032,3,3
0.61454658642872,0.665231375804109,0.633741440132808,0.652936293836896,0.633741440132808,0.652936293836896,4,3
0.699254159495123,0.715031554790591,0.712392426850258,0.734767641996558,0.712392426850258,0.734767641996558,7,3
0.658736221761432,0.689184764815017,0.657426607006439,0.689948706755429,0.657426607006439,0.689948706755429,3,3
0.714372716199756,0.703593179049939,0.673568818514007,0.706881851400731,0.673568818514007,0.706881851400731,4,3
0.699544419134396,0.668906605922551,0.647892938496583,0.685933940774487,0.647892938496583,0.685933940774487,2,3
0.646591432519576,0.665591893136803,0.661906955320129,0.673883003224321,0.661906955320129,0.686434822662368,3,4
0.621997621878716,0.624554102259215,0.594411414982164,0.652972651605232,0.594411414982164,0.652972651605232,4,3
0.692897667577222,0.681183021643202,0.652710653498634,0.619720529523009,0.652710653498634,0.619720529523009,4,2
0.697398710865562,0.661889963167588,0.674896408839779,0.625460405156538,0.674896408839779,0.625460405156538,4,2
0.723002159827214,0.725431965442765,0.712634989200864,0.685151187904968,0.712634989200864,0.685151187904968,4,3
0.683484162895928,0.670984162895928,0.702545248868778,0.66985294117647,0.702545248868778,0.66985294117647,5,4
0.692640692640693,0.646040234275528,0.665138782785842,0.672268907563025,0.665138782785842,0.672268907563025,3,4
0.665770801978069,0.689851644807568,0.673618576650183,0.625994409804343,0.673618576650183,0.625994409804343,7,2
0.684479553903346,0.634526022304833,0.679309944237918,0.703705855018587,0.679309944237918,0.703705855018587,4,3
0.750692187311906,0.716203202118695,0.69501625135428,0.676658240038522,0.69501625135428,0.676658240038522,3,2
0.665376984126984,0.673065476190476,0.682936507936508,0.659325396825397,0.682936507936508,0.659325396825397,5,3
0.681771132834963,0.676423231742381,0.679355951696377,0.682978723404255,0.679355951696377,0.682978723404255,7,3
0.66097371631363,0.677775313297105,0.637351669069535,0.670954863036487,0.637351669069535,0.670954863036487,6,3
0.663213052280576,0.647493152316303,0.649160414433726,0.588305347147791,0.649160414433726,0.588305347147791,6,2
0.681918522978126,0.694260485651214,0.641430864940799,0.601595424443107,0.641430864940799,0.601595424443107,4,2
0.664391226499552,0.67205684870188,0.703950313339302,0.629923903312444,0.69980975828111,0.629923903312444,8,3
0.670843091334895,0.653981264637002,0.636065573770492,0.655035128805621,0.636065573770492,0.655035128805621,6,3
0.652611093091145,0.651854254514001,0.683263055465456,0.616174721591523,0.683263055465456,0.616174721591523,5,2
0.702603928734582,0.684444952032892,0.678962996802193,0.652523983554134,0.678962996802193,0.652523983554134,4,3
0.678124089717448,0.649431983687737,0.666715215069424,0.646421982716769,0.666715215069424,0.646421982716769,6,3
0.718172983479106,0.680575801749271,0.69029397473275,0.680879494655005,0.69029397473275,0.680879494655005,4,3
0.637691485571785,0.680738629616435,0.678838617741361,0.667854174088588,0.678838617741361,0.667854174088588,8,3
0.703789230607746,0.665949406948672,0.708197753752493,0.72231552429936,0.708197753752493,0.72231552429936,7,3
0.709846876047837,0.65709176260199,0.669945233039007,0.672124734547893,0.669945233039007,0.672124734547893,7,3
0.692078438147892,0.680675535590878,0.638432964754665,0.669790946786455,0.638432964754665,0.669790946786455,3,4
0.689234250327498,0.685185185185185,0.685244730260807,0.673692985590092,0.685244730260807,0.673692985590092,4,3
0.642260869565217,0.611188405797101,0.614608695652174,0.59895652173913,0.614608695652174,0.59895652173913,4,2
0.687696818329895,0.681507221196655,0.699370181344337,0.680747095232924,0.699370181344337,0.680747095232924,4,3
0.661790826454916,0.666440288371121,0.672552502350852,0.687075540695852,0.672552502350852,0.687075540695852,6,3
0.668783325254484,0.666892874454678,0.651575375666505,0.663451284537082,0.66282113427048,0.663451284537082,8,3
0.693952351863164,0.68514559152922,0.67252087151293,0.677866015068214,0.67252087151293,0.677866015068214,4,3
0.679141315578005,0.647055447135805,0.617954310641717,0.641315578004822,0.617954310641717,0.641315578004822,8,3
0.697520945713302,0.673935498680133,0.673132101457592,0.675427522093424,0.673132101457592,0.675427522093424,3,3
0.677482690916606,0.705228893252041,0.701715407667666,0.704660535289863,0.701715407667666,0.704660535289863,4,3
0.725,0.709263392857143,0.681808035714286,0.686049107142857,0.681808035714286,0.686049107142857,3,3
0.674505085858033,0.678934704145248,0.652521054358526,0.636388493929782,0.652521054358526,0.636388493929782,4,2
0.644240345247317,0.604514772601527,0.650547748146509,0.608221755007193,0.650547748146509,0.608221755007193,7,3
0.665050465070255,0.645656045913319,0.662527211557491,0.643924401345735,0.662527211557491,0.643924401345735,4,3
0.692484486324983,0.645426338772696,0.701735233279706,0.690703286600781,0.701735233279706,0.690703286600781,7,3
0.695740851829634,0.584223155368926,0.678584283143371,0.657948410317936,0.678584283143371,0.657948410317936,4,3
0.686085972850679,0.691647812971342,0.649462669683258,0.609210030165912,0.649462669683258,0.609210030165912,7,2
0.710641645128666,0.67546915383751,0.688448140240476,0.59585346668165,0.688448140240476,0.59585346668165,8,2
0.691940867906533,0.701299475441106,0.68550309966619,0.701955174058178,0.68550309966619,0.701955174058178,4,3
0.666628108733372,0.62325043377675,0.655523423944477,0.643782533256217,0.655523423944477,0.643782533256217,8,3
0.718450375745012,0.706789323658979,0.712878984192796,0.65703550142524,0.712878984192796,0.65703550142524,5,2
0.670761356365963,0.68637236084453,0.668586052463212,0.679654510556622,0.668586052463212,0.679654510556622,8,3
0.717163669474163,0.7151149556112,0.6867744138402,0.677896653767357,0.6867744138402,0.677896653767357,3,3
0.677316633053816,0.649187984290415,0.665003715104554,0.642341577327248,0.665003715104554,0.642341577327248,4,3
0.701683253470942,0.716979972969652,0.681287627472662,0.708317975181226,0.681287627472662,0.708317975181226,6,3
0.662698412698413,0.649290524290524,0.666305916305916,0.603054353054353,0.666305916305916,0.603054353054353,8,2
0.700957646361931,0.688518116299733,0.671932076216803,0.709300029617929,0.671932076216803,0.709300029617929,8,3
0.718452380952381,0.704513888888889,0.721130952380952,0.707589285714286,0.721130952380952,0.707589285714286,4,3
0.658370339770732,0.673396674584323,0.643137457399566,0.65847361354952,0.643137457399566,0.65847361354952,6,3
0.698262920866395,0.661001501179498,0.696225605833155,0.660465365644435,0.688826935449282,0.660465365644435,7,3
0.690248746807907,0.6609287808569,0.709354014943725,0.673460701787572,0.709354014943725,0.673460701787572,7,3
0.666609958035613,0.684416468186458,0.666836792559828,0.711579902461155,0.666836792559828,0.711579902461155,4,3
0.659606308276735,0.626971336479797,0.648785541613906,0.641303096581098,0.648785541613906,0.641303096581098,5,3
0.699949723479135,0.67833081950729,0.710859728506787,0.68667672197084,0.710859728506787,0.68667672197084,5,3
0.669244935543278,0.603069367710252,0.660650705954573,0.648250460405157,0.660650705954573,0.648250460405157,4,3
0.687165470903086,0.655620088828152,0.636544812663706,0.657783851497552,0.636544812663706,0.657783851497552,4,3
0.673488276429453,0.651789387083505,0.645516248457425,0.672819827231592,0.645516248457425,0.672819827231592,4,3
0.661200279134682,0.64741800418702,0.621598046057223,0.649744126541056,0.621598046057223,0.649744126541056,6,3
0.701073492981007,0.675710746726436,0.672230742007786,0.676123628642208,0.672230742007786,0.676123628642208,6,3
0.694279637299899,0.66931601925445,0.668308518974589,0.634277398410388,0.668308518974589,0.634277398410388,6,2
0.709708975299584,0.673025189532893,0.683357789190511,0.687637564196625,0.683357789190511,0.687637564196625,4,3
0.66010248166382,0.65824374560434,0.666783884256003,0.6661308148297,0.666783884256003,0.6661308148297,6,3
0.697696396928529,0.656231541642056,0.669344359125812,0.675546367395156,0.669344359125812,0.675546367395156,4,3
0.707976125881715,0.695659251220836,0.735594139989148,0.692349430276723,0.73657080846446,0.692349430276723,7,4
0.674646104269766,0.655541489239268,0.680170330302682,0.647427782253424,0.680170330302682,0.647427782253424,5,4
0.66794012978857,0.667416788779569,0.659828344149048,0.652710906426628,0.659828344149048,0.652710906426628,4,3
0.744060339409177,0.685292269013199,0.665933375235701,0.691703331238215,0.665933375235701,0.691703331238215,4,3
0.670001041992289,0.687350213608419,0.65906012295509,0.683651140981557,0.65906012295509,0.683651140981557,4,3
0.610970091601369,0.571625648383181,0.639223043814149,0.6101975499393,0.639223043814149,0.6101975499393,4,3
0.700514003986153,0.675128500996538,0.688083499423057,0.59697891534669,0.688083499423057,0.59697891534669,6,2
0.689307799720726,0.733592659086375,0.684570117693996,0.655495711151007,0.684570117693996,0.655495711151007,7,2
0.680600561676388,0.694534456686109,0.69701879455606,0.71797364441564,0.69701879455606,0.71797364441564,7,3
0.691392348754448,0.646296708185053,0.692170818505338,0.692893683274021,0.692170818505338,0.692893683274021,6,3
0.672927917351491,0.642463019488143,0.635184315567034,0.63142756515614,0.635184315567034,0.63142756515614,4,3
0.717163988778373,0.690130068859985,0.700012751849018,0.689301198673808,0.700012751849018,0.689301198673808,7,3
0.691977077363897,0.684302087597217,0.716025378632828,0.679185427752763,0.716025378632828,0.679185427752763,5,3
0.664944216089254,0.610921902524956,0.652906635349383,0.570522607163829,0.652906635349383,0.570522607163829,4,2
0.665061828501926,0.673829312791405,0.648844516521387,0.65173322521792,0.648844516521387,0.65173322521792,6,3
0.658944377663643,0.643263031362693,0.609113758059229,0.591465413615998,0.609113758059229,0.591465413615998,4,2
0.653794428434198,0.670749279538905,0.655043227665706,0.679634966378482,0.655043227665706,0.679634966378482,4,3
0.664475102392757,0.677247251562837,0.663882302220306,0.661726665229575,0.663882302220306,0.661726665229575,4,3
0.672495446265938,0.664420157862781,0.695506982392228,0.692167577413479,0.695506982392228,0.692167577413479,5,3
0.729532335964189,0.71881258098716,0.712922605725056,0.718635881729297,0.712922605725056,0.718635881729297,4,3
0.671337579617834,0.636746692797648,0.648260656540911,0.652915237628613,0.648260656540911,0.652915237628613,5,3
0.662864721485411,0.668103448275862,0.688925729442971,0.627718832891247,0.688925729442971,0.627718832891247,8,2
0.700518485121731,0.665633453561767,0.668845807033363,0.67143823264202,0.668845807033363,0.67143823264202,4,3
0.669944247339078,0.697465788139888,0.71454637607704,0.70476431829701,0.71454637607704,0.70476431829701,5,4
0.680041152263374,0.673525377229081,0.658664837677183,0.672153635116598,0.658664837677183,0.672153635116598,4,4
0.694692618591789,0.694320357370772,0.654967028291853,0.659434162944054,0.654967028291853,0.659434162944054,6,3
0.671640381528001,0.643686844838984,0.656247048824252,0.647653225044858,0.656247048824252,0.647653225044858,6,3
0.696531176846138,0.713449670142584,0.682645243668866,0.663705043626303,0.682645243668866,0.663705043626303,6,2
0.692253438344892,0.667744210650053,0.683202068884448,0.698189726107911,0.679910661807923,0.698189726107911,7,3
0.702581492014876,0.68174360096259,0.672938087945745,0.692791511704222,0.672938087945745,0.692791511704222,3,3
0.695598891730605,0.659153878942881,0.661498294970162,0.660219522591645,0.661498294970162,0.660219522591645,4,4
0.673713962690786,0.653193894855851,0.689089881288864,0.653985302430752,0.689089881288864,0.653985302430752,6,3
0.675160752560133,0.634258156703977,0.662717313646106,0.667956656346749,0.662717313646106,0.667956656346749,4,3
0.71273516642547,0.716292812349252,0.699167872648336,0.706705258080077,0.699167872648336,0.706705258080077,6,3
0.721650879566982,0.68660351826793,0.684709066305819,0.677807848443843,0.684709066305819,0.677807848443843,3,3
0.651989225031082,0.66193535018649,0.653646912556983,0.612049316203896,0.659448818897638,0.612049316203896,7,2
0.639159159159159,0.646066066066066,0.635015015015015,0.652492492492493,0.635015015015015,0.652492492492493,6,4
0.711082222944426,0.69580760480988,0.688441122305276,0.643050590401907,0.688441122305276,0.643050590401907,6,2
0.704475091471995,0.673656065296932,0.687025049254151,0.747349657566376,0.687025049254151,0.747349657566376,5,3
0.717834671295292,0.715393794749403,0.701833369494467,0.656107615534823,0.701833369494467,0.656107615534823,3,2
0.686736881349613,0.68855438531084,0.709199366203747,0.699878833069252,0.709199366203747,0.699878833069252,7,3
0.696563011456628,0.68417894162575,0.67430441898527,0.694217130387343,0.67430441898527,0.694217130387343,4,3
0.695325450326003,0.624102110730468,0.61984749696099,0.680517184219251,0.61984749696099,0.680517184219251,2,3
0.689831665150136,0.68397406733394,0.66458143767061,0.649340309372156,0.66458143767061,0.649340309372156,6,2
0.63881192508035,0.655436107724704,0.663526543278289,0.654881968303225,0.663526543278289,0.654881968303225,5,3
0.688842840004363,0.649198385865416,0.652252153997164,0.698658523284982,0.652252153997164,0.698658523284982,8,3
0.652420662497105,0.68137595552467,0.644950196895993,0.65068334491545,0.644950196895993,0.65068334491545,6,2
0.681592613964224,0.658972879399885,0.694979803808425,0.666820542412002,0.694979803808425,0.666820542412002,6,3
0.651908396946565,0.644039929536113,0.644274809160305,0.684380504991192,0.644274809160305,0.684380504991192,3,3
0.6612822313635,0.640513695194141,0.643072138055583,0.611166850607003,0.643072138055583,0.611166850607003,4,3
0.70304275259982,0.668956220310695,0.67466940557196,0.622031069456926,0.666837848247529,0.622031069456926,7,2
0.723980016652789,0.68385720233139,0.699469192339717,0.681047044129892,0.699469192339717,0.681047044129892,4,4
0.714365567356065,0.662716601453326,0.683733929569592,0.693907210732253,0.645835662381219,0.693907210732253,6,4
0.71830985915493,0.679808358346802,0.732971600092357,0.682636804433156,0.732971600092357,0.682636804433156,8,3
0.703407814255399,0.687367369866434,0.65622269379603,0.680564224191736,0.65622269379603,0.680564224191736,8,3
