"streed_initial_loss","streed_initial_loss01","streed_super_loss","streed_super_loss01","forest_loss","forest_loss01"
0.630011033468187,0.649380899840628,0.630011033468187,0.649380899840628,0.664092190756406,0.64637734461199
0.616767865483419,0.632589911256422,0.616767865483419,0.632589911256422,0.639654367118169,0.63626809901915
0.671894676588437,0.695878649112765,0.671894676588437,0.695878649112765,0.735546651402404,0.698568975386377
0.681094881843011,0.696473102956893,0.681094881843011,0.696473102956893,0.686141788386177,0.700570003562522
0.702975239616613,0.681509584664537,0.702975239616613,0.681509584664537,0.703374600638978,0.660343450479233
0.614046720391717,0.646281750484546,0.614046720391717,0.646281750484546,0.658114862797103,0.643680505967561
0.654569449026724,0.689816342241285,0.654569449026724,0.689816342241285,0.711426371934455,0.71494556252062
0.717375844494489,0.632452293469243,0.717375844494489,0.632452293469243,0.687092568448501,0.724961479198767
0.683818663136995,0.647253474520185,0.683818663136995,0.647253474520185,0.687293183322303,0.691319214648136
0.67840838348205,0.657138410458601,0.67840838348205,0.657138410458601,0.667773396970326,0.668707200664038
0.705042225534029,0.703365623447591,0.705042225534029,0.703365623447591,0.67374565325385,0.69846000993542
0.686763005780347,0.687919075144509,0.686763005780347,0.687919075144509,0.710520231213873,0.72271676300578
0.684410430839002,0.641666666666667,0.684410430839002,0.641666666666667,0.673809523809524,0.59671201814059
0.704446157800051,0.720444615780005,0.704446157800051,0.720444615780005,0.723335903366744,0.72153687997944
0.707345446487924,0.73061156658542,0.707345446487924,0.73061156658542,0.698759140261467,0.731553290494128
0.602417241044559,0.644694689835938,0.602417241044559,0.644694689835938,0.644888845743132,0.656877973012329
0.672413793103448,0.59879584017515,0.672413793103448,0.59879584017515,0.653639846743295,0.65528188286809
0.647150203556889,0.683683308335119,0.647150203556889,0.683683308335119,0.689093636168845,0.663863295478894
0.681512518104697,0.705669356507345,0.681512518104697,0.705669356507345,0.696254914132009,0.709238568177116
0.64906617477519,0.63990085312428,0.64906617477519,0.63990085312428,0.650564906617478,0.634367074014296
0.658755220535805,0.665783844351635,0.67474788631965,0.665783844351635,0.685952938779668,0.659671997555261
0.703169881001231,0.640541649569142,0.703169881001231,0.640541649569142,0.693783340172343,0.688756668034469
0.66224964596399,0.644244386000405,0.66224964596399,0.644244386000405,0.656180457212219,0.649605502731135
0.589018213169523,0.639777993318245,0.589018213169523,0.639777993318245,0.596723784890613,0.641286776592305
0.645653921230911,0.687047881501895,0.645653921230911,0.687047881501895,0.65150993225399,0.702204615914571
0.667825223435948,0.7046783625731,0.667825223435948,0.7046783625731,0.666335650446872,0.684651881275516
0.739363647446056,0.680421796903572,0.739363647446056,0.680421796903572,0.756552480799707,0.67109594050957
0.672527612035039,0.675447505395455,0.672527612035039,0.675447505395455,0.717785959121493,0.676970928018281
0.640769308839947,0.633867857505328,0.640769308839947,0.633867857505328,0.681721303156399,0.716380797726581
0.680954773869347,0.705879396984925,0.680954773869347,0.705879396984925,0.707738693467337,0.693316582914573
0.700664493480441,0.666311434302909,0.700664493480441,0.666311434302909,0.746238716148445,0.677908726178536
0.60444001259578,0.641597564815787,0.60444001259578,0.641597564815787,0.641230187887058,0.655715335362653
0.699823067566073,0.691031737255336,0.699823067566073,0.691031737255336,0.711268384385713,0.704909875041469
0.66592452410108,0.680952911054214,0.66592452410108,0.680952911054214,0.664143381943671,0.654291439385506
0.645337301587302,0.677854938271605,0.645337301587302,0.677854938271605,0.67173721340388,0.653824955908289
0.671016708528994,0.702304248116195,0.671016708528994,0.702304248116195,0.667358305121765,0.691875068253795
0.734994795882965,0.70012721174974,0.734994795882965,0.70012721174974,0.728460737828148,0.683647507806176
0.656635882536059,0.67334232645014,0.656635882536059,0.67334232645014,0.681539898308602,0.659593234409048
0.629984135378107,0.676361713379165,0.629984135378107,0.676361713379165,0.630988894764675,0.664463246959281
0.683273358977541,0.649336145923812,0.683273358977541,0.649336145923812,0.690284154361583,0.654671795508128
0.644900995765137,0.641524550761131,0.644900995765137,0.641524550761131,0.65062378390752,0.713402769829461
0.685775667118951,0.711047037539575,0.685775667118951,0.711047037539575,0.727385798281321,0.701831750339213
0.656469408224674,0.627006018054162,0.656469408224674,0.627006018054162,0.717527582748245,0.688628385155466
0.632240611075748,0.657171652875027,0.632240611075748,0.657171652875027,0.679609590494377,0.678071292170592
0.71692818692017,0.720077883403963,0.71692818692017,0.720077883403963,0.702095979841942,0.715267437865078
0.672328736405427,0.672104496019733,0.672328736405427,0.672104496019733,0.704787532234555,0.64356990694024
0.705288870008496,0.717236618521665,0.705288870008496,0.717236618521665,0.70518266779949,0.721378504672897
0.651681415929204,0.673687315634218,0.651681415929204,0.673687315634218,0.693687315634218,0.697286135693215
0.698574667962423,0.714555663535255,0.698574667962423,0.714555663535255,0.74711154302991,0.699438505560955
0.680634662327095,0.666395443449959,0.680634662327095,0.666395443449959,0.697314890154597,0.673660351040335
0.614846657256512,0.67522135249583,0.614846657256512,0.67522135249583,0.70531245989991,0.689593224688823
0.628961695508458,0.680488041998833,0.628961695508458,0.680488041998833,0.675821504958196,0.680488041998833
0.674545024816828,0.698770976128575,0.674545024816828,0.698770976128575,0.69120775230442,0.62367052706216
0.58689733408962,0.65263754963131,0.58689733408962,0.65263754963131,0.619909245604084,0.650311968235961
0.658426257100778,0.659004839049022,0.658426257100778,0.659004839049022,0.702082895013676,0.669577109194193
0.688685344827586,0.696605603448276,0.688685344827586,0.696605603448276,0.724353448275862,0.719450431034483
0.640875388662999,0.667663238459699,0.640875388662999,0.667663238459699,0.683807701506817,0.671250896914614
0.716598704725354,0.637083233389302,0.716598704725354,0.637083233389302,0.725713600383785,0.661609498680739
0.626170066016356,0.705291161690807,0.626170066016356,0.705291161690807,0.673563897920977,0.706424278254015
0.668409067384329,0.678759962736777,0.668409067384329,0.678759962736777,0.701273160128351,0.689783666287134
0.635689397710304,0.654006968641115,0.635689397710304,0.654006968641115,0.677849676455948,0.648780487804878
0.643587360594795,0.670306691449814,0.643587360594795,0.670306691449814,0.696793680297398,0.67599907063197
0.686894297949065,0.693486590038314,0.686894297949065,0.693486590038314,0.676583276988956,0.709432048681542
0.646977366058638,0.647168369783211,0.646977366058638,0.647168369783211,0.674147645879095,0.646499856747207
0.70814479638009,0.664882463304271,0.70814479638009,0.664882463304271,0.654563513960931,0.678843394768789
0.665724199974296,0.687636550571906,0.665724199974296,0.687636550571906,0.6690656727927,0.665145868140342
0.661930294906166,0.683646112600536,0.661930294906166,0.683646112600536,0.698659517426273,0.672922252010724
0.71295459679241,0.626157668850237,0.71295459679241,0.626157668850237,0.695278969957081,0.707928619832844
0.680204817875015,0.666181775864075,0.680204817875015,0.666181775864075,0.661817758640754,0.673978819969743
0.677871148459384,0.677929505135388,0.677871148459384,0.677929505135388,0.69187675070028,0.677696078431373
0.640177632347785,0.665127965408438,0.640177632347785,0.665127965408438,0.68026177398621,0.661622063807409
0.660389268805892,0.673645449763282,0.660389268805892,0.673645449763282,0.670699631772751,0.682693319305629
0.648671358050625,0.688163008087386,0.648671358050625,0.688163008087386,0.706543430311942,0.694884991072366
0.662382226358032,0.689135745027335,0.662382226358032,0.689135745027335,0.716587181574968,0.681691287658486
0.673520213135642,0.693270010425113,0.673520213135642,0.693270010425113,0.68458241630951,0.707749333951118
0.689064840573507,0.710250374491761,0.689064840573507,0.710250374491761,0.743633640059919,0.705916969826664
0.654704862881028,0.670863492710776,0.654704862881028,0.670863492710776,0.668059944948517,0.675502089917423
0.659677030609785,0.701132803085081,0.659677030609785,0.701132803085081,0.659616775126536,0.710954446854664
0.704916350200144,0.688494303602586,0.704916350200144,0.688494303602586,0.69875808272606,0.693472236477471
0.681579218637254,0.69714462426554,0.681579218637254,0.69714462426554,0.712091536954953,0.708122873930523
0.660192581245213,0.667195535616588,0.660192581245213,0.667195535616588,0.690994638363059,0.643669985775249
0.692151556156969,0.636332882273342,0.692151556156969,0.636332882273342,0.692489851150203,0.657532701849346
0.650641025641026,0.626358105171664,0.650641025641026,0.626358105171664,0.719904389395915,0.711592785745328
0.689554140127389,0.68312101910828,0.689554140127389,0.68312101910828,0.709426751592357,0.702484076433121
0.666075781076889,0.711056946598715,0.691557722136051,0.711056946598715,0.736095723465544,0.699756259694217
0.6706438102659,0.668647121846693,0.6706438102659,0.668647121846693,0.687250413947599,0.680042855751437
0.653544648943422,0.650590774823904,0.653544648943422,0.650590774823904,0.664394455805499,0.662235855487389
0.619383465670248,0.688510042036432,0.619383465670248,0.688510042036432,0.665670247547875,0.682578234469874
0.670695927708015,0.699507100105621,0.670695927708015,0.699507100105621,0.683839924891445,0.694460744044126
0.610245093436003,0.660155883181519,0.610245093436003,0.660155883181519,0.663536482298807,0.634237956615645
0.618531623175586,0.665247678018576,0.618531623175586,0.665247678018576,0.665192392746572,0.674148606811146
0.697329376854599,0.65459940652819,0.697329376854599,0.65459940652819,0.685014836795252,0.685608308605341
0.659276417383631,0.728711669975734,0.659276417383631,0.728711669975734,0.730090447827046,0.71299360247077
0.71537109129725,0.705638578425217,0.71537109129725,0.705638578425217,0.655531834735652,0.710975762903428
0.632428795694102,0.61101143754205,0.632428795694102,0.61101143754205,0.693316887194438,0.656088809150034
0.720433676291625,0.699247704392079,0.720433676291625,0.699247704392079,0.733709481137294,0.704226131209205
0.668057003823427,0.684103811841038,0.668057003823427,0.684103811841038,0.643494380720658,0.66151083304368
0.679744998445112,0.699906706748212,0.679744998445112,0.699906706748212,0.703845755157044,0.640199025603815
0.633602100131258,0.661213200825052,0.633602100131258,0.661213200825052,0.665385336583536,0.665807237952372
0.712306657700067,0.706455951580363,0.712306657700067,0.706455951580363,0.707330195023537,0.679085406859449
0.662832867060408,0.695782820433116,0.662832867060408,0.695782820433116,0.634442026732981,0.70008289296446
0.683867276887872,0.677231121281465,0.693821510297483,0.677231121281465,0.67025171624714,0.691590389016018
0.636046974522293,0.679189888535032,0.636046974522293,0.679189888535032,0.684613853503185,0.676851114649682
0.649564224942934,0.652936293836896,0.649564224942934,0.652936293836896,0.61454658642872,0.665231375804109
0.698164084911073,0.734767641996558,0.698164084911073,0.734767641996558,0.699254159495123,0.715031554790591
0.693386445487286,0.689948706755429,0.693386445487286,0.689948706755429,0.658736221761432,0.689184764815017
0.650852618757613,0.706881851400731,0.650852618757613,0.706881851400731,0.714372716199756,0.703593179049939
0.712699316628702,0.685933940774487,0.712699316628702,0.685933940774487,0.699544419134396,0.668906605922551
0.636688162137264,0.691962229387379,0.636688162137264,0.691962229387379,0.646591432519576,0.665591893136803
0.650118906064209,0.652972651605232,0.650118906064209,0.652972651605232,0.621997621878716,0.624554102259215
0.658068922042446,0.691321706240807,0.658068922042446,0.691321706240807,0.692897667577222,0.681183021643202
0.67777394106814,0.684507366482505,0.67777394106814,0.684507366482505,0.697398710865562,0.661889963167588
0.720950323974082,0.685151187904968,0.720950323974082,0.685151187904968,0.723002159827214,0.725431965442765
0.704920814479638,0.591402714932127,0.704920814479638,0.591402714932127,0.683484162895928,0.670984162895928
0.66322892793481,0.681754519989814,0.66322892793481,0.681754519989814,0.692640692640693,0.646040234275528
0.657923027305956,0.624650612771447,0.657923027305956,0.624650612771447,0.665770801978069,0.689851644807568
0.66449814126394,0.703705855018587,0.66449814126394,0.703705855018587,0.684479553903346,0.634526022304833
0.724810400866739,0.714939207896954,0.724810400866739,0.714939207896954,0.750692187311906,0.716203202118695
0.657291666666667,0.659325396825397,0.657291666666667,0.659325396825397,0.665376984126984,0.673065476190476
0.676710753306498,0.682978723404255,0.676710753306498,0.682978723404255,0.681771132834963,0.676423231742381
0.650160807363868,0.670954863036487,0.650160807363868,0.670954863036487,0.66097371631363,0.677775313297105
0.569072287721805,0.651006311778016,0.569072287721805,0.651006311778016,0.663213052280576,0.647493152316303
0.652317880794702,0.694712020870961,0.652317880794702,0.694712020870961,0.681918522978126,0.694260485651214
0.64598254252462,0.629923903312444,0.64598254252462,0.629923903312444,0.664391226499552,0.67205684870188
0.678747072599532,0.655035128805621,0.678747072599532,0.655035128805621,0.670843091334895,0.653981264637002
0.635582225105417,0.65747648394421,0.635582225105417,0.65747648394421,0.652611093091145,0.651854254514001
0.672852900867976,0.652523983554134,0.672852900867976,0.652523983554134,0.702603928734582,0.684444952032892
0.686037479366929,0.63093504223711,0.686037479366929,0.63093504223711,0.678124089717448,0.649431983687737
0.675109329446064,0.680879494655005,0.675109329446064,0.680879494655005,0.718172983479106,0.680575801749271
0.656275976724854,0.667854174088588,0.656275976724854,0.667854174088588,0.637691485571785,0.680738629616435
0.706885693292747,0.72231552429936,0.706885693292747,0.72231552429936,0.703789230607746,0.665949406948672
0.68089862523751,0.672124734547893,0.68089862523751,0.672124734547893,0.709846876047837,0.65709176260199
0.705425017277125,0.682748790601244,0.705425017277125,0.682748790601244,0.692078438147892,0.680675535590878
0.682148386328451,0.673692985590092,0.682148386328451,0.673692985590092,0.689234250327498,0.685185185185185
0.643594202898551,0.633391304347826,0.643594202898551,0.633391304347826,0.642260869565217,0.611188405797101
0.696383972201108,0.680747095232924,0.696383972201108,0.680747095232924,0.687696818329895,0.681507221196655
0.65625326507157,0.687075540695852,0.65625326507157,0.687075540695852,0.661790826454916,0.666440288371121
0.664129907901115,0.663451284537082,0.664129907901115,0.663451284537082,0.668783325254484,0.666892874454678
0.651445734066382,0.677866015068214,0.651445734066382,0.677866015068214,0.693952351863164,0.68514559152922
0.637010676156584,0.641315578004822,0.637010676156584,0.641315578004822,0.679141315578005,0.647055447135805
0.673935498680133,0.675427522093424,0.673935498680133,0.675427522093424,0.697520945713302,0.673935498680133
0.697530226309807,0.704660535289863,0.697530226309807,0.704660535289863,0.677482690916606,0.705228893252041
0.714564732142857,0.686049107142857,0.714564732142857,0.686049107142857,0.725,0.709263392857143
0.611670130154216,0.655364759925626,0.611670130154216,0.655364759925626,0.674505085858033,0.678934704145248
0.659676883921655,0.608221755007193,0.659676883921655,0.608221755007193,0.644240345247317,0.604514772601527
0.644171779141104,0.643924401345735,0.644171779141104,0.643924401345735,0.665050465070255,0.645656045913319
0.709204780510228,0.690703286600781,0.709204780510228,0.690703286600781,0.692484486324983,0.645426338772696
0.675584883023395,0.657948410317936,0.675584883023395,0.657948410317936,0.695740851829634,0.584223155368926
0.622926093514329,0.68684012066365,0.622926093514329,0.68684012066365,0.686085972850679,0.691647812971342
0.667546915383751,0.674120687717721,0.667546915383751,0.674120687717721,0.710641645128666,0.67546915383751
0.670660467334287,0.701955174058178,0.670660467334287,0.701955174058178,0.691940867906533,0.701299475441106
0.652111046847889,0.662868710237131,0.652111046847889,0.662868710237131,0.666628108733372,0.62325043377675
0.680940658201607,0.682948950505312,0.680940658201607,0.682948950505312,0.718450375745012,0.706789323658979
0.641906589891235,0.679654510556622,0.641906589891235,0.679654510556622,0.670761356365963,0.68637236084453
0.727122695196904,0.677896653767357,0.727122695196904,0.677896653767357,0.717163669474163,0.7151149556112
0.669833351024307,0.642341577327248,0.669833351024307,0.642341577327248,0.677316633053816,0.649187984290415
0.712741122988082,0.708317975181226,0.712741122988082,0.708317975181226,0.701683253470942,0.716979972969652
0.63498075998076,0.654521404521405,0.63498075998076,0.654521404521405,0.662698412698413,0.649290524290524
0.675239411590483,0.709300029617929,0.675239411590483,0.709300029617929,0.700957646361931,0.688518116299733
0.683630952380952,0.707589285714286,0.683730158730159,0.707589285714286,0.718452380952381,0.704513888888889
0.636011566663224,0.65847361354952,0.636011566663224,0.65847361354952,0.658370339770732,0.673396674584323
0.690971477589535,0.660465365644435,0.690971477589535,0.660465365644435,0.698262920866395,0.661001501179498
0.693417194741322,0.673460701787572,0.693417194741322,0.673460701787572,0.690248746807907,0.6609287808569
0.694680730407168,0.711579902461155,0.694680730407168,0.711579902461155,0.666609958035613,0.684416468186458
0.651836076896512,0.606596063082767,0.651836076896512,0.606596063082767,0.659606308276735,0.626971336479797
0.690749120160885,0.68667672197084,0.690749120160885,0.68667672197084,0.699949723479135,0.67833081950729
0.647575199508901,0.648250460405157,0.647575199508901,0.648250460405157,0.669244935543278,0.603069367710252
0.635178225714611,0.657783851497552,0.635178225714611,0.657783851497552,0.687165470903086,0.655620088828152
0.67734471410942,0.672819827231592,0.67734471410942,0.672819827231592,0.673488276429453,0.651789387083505
0.663817166782973,0.649744126541056,0.663817166782973,0.649744126541056,0.661200279134682,0.64741800418702
0.658487672525658,0.676123628642208,0.658487672525658,0.676123628642208,0.701073492981007,0.675710746726436
0.666013657226016,0.70295533415426,0.666013657226016,0.70295533415426,0.694279637299899,0.66931601925445
0.711604304230863,0.687637564196625,0.711604304230863,0.687637564196625,0.709708975299584,0.673025189532893
0.70551592484678,0.6661308148297,0.70551592484678,0.6661308148297,0.66010248166382,0.65824374560434
0.660956881275842,0.675546367395156,0.660956881275842,0.675546367395156,0.697696396928529,0.656231541642056
0.708084644601194,0.707596310363538,0.708084644601194,0.707596310363538,0.707976125881715,0.695659251220836
0.672632063528599,0.639141443204051,0.672632063528599,0.639141443204051,0.674646104269766,0.655541489239268
0.665637429348964,0.652710906426628,0.665637429348964,0.652710906426628,0.66794012978857,0.667416788779569
0.665304839723444,0.691703331238215,0.665304839723444,0.691703331238215,0.744060339409177,0.685292269013199
0.635042200687715,0.683651140981557,0.635042200687715,0.683651140981557,0.670001041992289,0.687350213608419
0.617205606445205,0.6101975499393,0.617205606445205,0.6101975499393,0.610970091601369,0.571625648383181
0.651945872233295,0.677541172768279,0.651945872233295,0.677541172768279,0.700514003986153,0.675128500996538
0.701625772990225,0.710502692998205,0.701625772990225,0.710502692998205,0.689307799720726,0.733592659086375
0.684381075826312,0.71797364441564,0.684381075826312,0.71797364441564,0.680600561676388,0.694534456686109
0.684330516014235,0.692893683274021,0.684330516014235,0.692893683274021,0.691392348754448,0.646296708185053
0.638999765203099,0.63142756515614,0.638999765203099,0.63142756515614,0.672927917351491,0.642463019488143
0.676358071920429,0.689301198673808,0.676358071920429,0.689301198673808,0.717163988778373,0.690130068859985
0.657900122799836,0.679185427752763,0.657900122799836,0.679185427752763,0.691977077363897,0.684302087597217
0.591603053435115,0.623605402231356,0.616970052847915,0.623605402231356,0.664944216089254,0.610921902524956
0.647932292722481,0.65173322521792,0.647932292722481,0.65173322521792,0.665061828501926,0.673829312791405
0.678996830947437,0.655392853240083,0.678996830947437,0.655392853240083,0.658944377663643,0.643263031362693
0.629779058597502,0.679634966378482,0.629779058597502,0.679634966378482,0.653794428434198,0.670749279538905
0.612578141840914,0.661726665229575,0.612578141840914,0.661726665229575,0.664475102392757,0.677247251562837
0.675045537340619,0.692167577413479,0.675045537340619,0.692167577413479,0.672495446265938,0.664420157862781
0.712215808693603,0.718635881729297,0.712215808693603,0.718635881729297,0.729532335964189,0.71881258098716
0.651837334639882,0.652915237628613,0.651837334639882,0.652915237628613,0.671337579617834,0.636746692797648
0.669827586206897,0.687798408488064,0.669827586206897,0.687798408488064,0.662864721485411,0.668103448275862
0.686767357980162,0.67143823264202,0.686767357980162,0.67143823264202,0.700518485121731,0.665633453561767
0.705372529143436,0.713938165230613,0.705372529143436,0.713938165230613,0.669944247339078,0.697465788139888
0.683241883859168,0.674954275262917,0.683241883859168,0.674954275262917,0.680041152263374,0.673525377229081
0.66081684747926,0.659434162944054,0.66081684747926,0.659434162944054,0.694692618591789,0.694320357370772
0.654027764661441,0.647653225044858,0.654027764661441,0.647653225044858,0.671640381528001,0.643686844838984
0.711055543732709,0.722600553309215,0.711055543732709,0.722600553309215,0.696531176846138,0.713449670142584
0.684495121664512,0.698189726107911,0.684495121664512,0.698189726107911,0.692253438344892,0.667744210650053
0.724841391380442,0.692791511704222,0.724841391380442,0.692791511704222,0.702581492014876,0.68174360096259
0.711796675191816,0.67806905370844,0.711796675191816,0.67806905370844,0.695598891730605,0.659153878942881
0.687054833239118,0.653985302430752,0.687054833239118,0.653985302430752,0.673713962690786,0.653193894855851
0.660335794236723,0.667956656346749,0.660335794236723,0.667956656346749,0.675160752560133,0.634258156703977
0.700976845151954,0.706705258080077,0.700976845151954,0.706705258080077,0.71273516642547,0.716292812349252
0.689309878213802,0.677807848443843,0.689309878213802,0.677807848443843,0.721650879566982,0.68660351826793
0.698611686697058,0.561956071280564,0.698611686697058,0.561956071280564,0.651989225031082,0.66193535018649
0.614654654654655,0.567507507507508,0.614654654654655,0.567507507507508,0.639159159159159,0.646066066066066
0.727710973892319,0.706369840753981,0.727710973892319,0.706369840753981,0.711082222944426,0.69580760480988
0.684069800168871,0.747349657566376,0.684069800168871,0.747349657566376,0.704475091471995,0.673656065296932
0.719299197222825,0.709047515730093,0.719299197222825,0.709047515730093,0.717834671295292,0.715393794749403
0.679233852176344,0.699878833069252,0.679233852176344,0.699878833069252,0.686736881349613,0.68855438531084
0.673376977632297,0.694217130387343,0.673376977632297,0.694217130387343,0.696563011456628,0.68417894162575
0.625262459940325,0.680517184219251,0.626809592220135,0.680517184219251,0.695325450326003,0.624102110730468
0.623180163785259,0.700409463148317,0.623180163785259,0.700409463148317,0.689831665150136,0.68397406733394
0.633492186634157,0.654881968303225,0.633492186634157,0.654881968303225,0.63881192508035,0.655436107724704
0.677500272657869,0.698658523284982,0.677500272657869,0.698658523284982,0.688842840004363,0.649198385865416
0.650277970813065,0.67709057215659,0.650277970813065,0.67709057215659,0.652420662497105,0.68137595552467
0.666589728793999,0.666820542412002,0.666589728793999,0.666820542412002,0.681592613964224,0.658972879399885
0.707163828537874,0.684380504991192,0.707163828537874,0.684380504991192,0.651908396946565,0.644039929536113
0.628423798535166,0.611166850607003,0.628423798535166,0.611166850607003,0.6612822313635,0.640513695194141
0.654705353703941,0.621966876364103,0.654705353703941,0.621966876364103,0.70304275259982,0.668956220310695
0.6865632805995,0.689581598667777,0.6865632805995,0.689581598667777,0.723980016652789,0.68385720233139
0.636333147009502,0.618334264952487,0.636333147009502,0.618334264952487,0.714365567356065,0.662716601453326
0.68142461325329,0.682636804433156,0.68142461325329,0.682636804433156,0.71830985915493,0.679808358346802
0.692360504306578,0.680564224191736,0.692360504306578,0.680564224191736,0.703407814255399,0.687367369866434
0.665675165250236,0.66194523135033,0.665675165250236,0.66194523135033,0.66137865911237,0.647639282341832
0.634469931804092,0.661066336019839,0.634469931804092,0.661066336019839,0.68443893366398,0.655610663360198
0.672054638588503,0.68406374501992,0.672054638588503,0.68406374501992,0.703130335799659,0.700056915196357
0.652655863155526,0.703015980193563,0.652655863155526,0.703015980193563,0.659408057618726,0.70532297996849
0.703267570900123,0.699938347718866,0.703267570900123,0.699938347718866,0.723181257706535,0.673119605425401
0.723692810457516,0.69983660130719,0.723692810457516,0.69983660130719,0.710675381263617,0.714760348583878
0.591430499325236,0.612123256860099,0.591430499325236,0.612123256860099,0.613585245164193,0.619995501574449
0.649945414847162,0.689737991266376,0.649945414847162,0.689737991266376,0.700982532751092,0.712390829694323
0.662429652629536,0.640500679215991,0.662429652629536,0.640500679215991,0.699883562973025,0.687075490005822
0.656690727373681,0.65835646862854,0.656690727373681,0.65835646862854,0.688284286507496,0.656635202665186
0.71499254439474,0.671682255659482,0.71499254439474,0.671682255659482,0.733631557543717,0.690185712349193
0.635611291632819,0.634443541835906,0.635611291632819,0.634443541835906,0.690089358245329,0.642160844841592
0.647306205955899,0.677994998863378,0.647306205955899,0.677994998863378,0.682541486701523,0.646283246192316
0.644030013049152,0.683123096998695,0.644030013049152,0.683123096998695,0.67442366246194,0.658764680295781
0.638982047741172,0.632619846123496,0.638982047741172,0.632619846123496,0.667784572894062,0.690323535214046
0.654854712969525,0.64776754075124,0.654854712969525,0.64776754075124,0.687759441125848,0.693074820289562
0.662637476654908,0.672442415438888,0.662637476654908,0.672442415438888,0.641211869682507,0.651483710313343
0.683850074325759,0.722605648757698,0.683850074325759,0.722605648757698,0.740390741133999,0.720641325122107
0.654878403255499,0.680990214126538,0.654878403255499,0.680990214126538,0.672124794109098,0.672367018699738
0.617864144850652,0.685272748241264,0.617864144850652,0.685272748241264,0.700149925037481,0.666820435935878
0.662414965986395,0.652757531584062,0.662414965986395,0.652757531584062,0.660471331389699,0.667759961127308
0.695426614284275,0.670645713710084,0.695426614284275,0.670645713710084,0.70716228467815,0.617507806991035
0.648439159057125,0.654703758759822,0.648439159057125,0.654703758759822,0.660543639838607,0.651571458908473
