"forest_loss","forest_loss01","prune_initial_loss","prune_initial_loss01","prune_super_loss","prune_super_loss01","num_leaves","num_leaves01"
0.754480068267707,0.672315006704864,0.745641838351823,0.680421796903572,0.745641838351823,0.680421796903572,4,3
0.715754728957725,0.677097879903517,0.698552748508315,0.69982226736067,0.698552748508315,0.69982226736067,4,3
0.680909367705267,0.71912107987415,0.638637978280727,0.641936466050949,0.638637978280727,0.641936466050949,6,2
0.706934673366834,0.691206030150754,0.707537688442211,0.705879396984925,0.707537688442211,0.705879396984925,6,3
0.738590772316951,0.679037111334002,0.710193079237713,0.666311434302909,0.710193079237713,0.666311434302909,5,3
0.632833000944684,0.662957909100451,0.638133725202057,0.641597564815787,0.656397606801721,0.641597564815787,6,3
0.703859338715028,0.705131040583877,0.695510339489108,0.691031737255336,0.695510339489108,0.691031737255336,4,3
0.662807525325615,0.66085940109095,0.703885116330847,0.680952911054214,0.703885116330847,0.680952911054214,6,3
0.675374779541446,0.653824955908289,0.662312610229277,0.677854938271605,0.662312610229277,0.677854938271605,5,3
0.664737359397182,0.694277601834662,0.668668777984056,0.702304248116195,0.668668777984056,0.702304248116195,5,3
0.723834856019429,0.68399444894183,0.731698855094252,0.70012721174974,0.731698855094252,0.70012721174974,4,3
0.678323129604649,0.65980076787382,0.660786551831483,0.67334232645014,0.660786551831483,0.67334232645014,4,3
0.638815441565309,0.645002644103649,0.688207297726071,0.676361713379165,0.688207297726071,0.676361713379165,5,3
0.690284154361583,0.645985854324358,0.669499937957563,0.649336145923812,0.669499937957563,0.649336145923812,5,3
0.647590706192057,0.710655831521117,0.654286368318645,0.707737209568502,0.654286368318645,0.707737209568502,4,3
0.730664857530529,0.70171867933062,0.693351424694708,0.711047037539575,0.693351424694708,0.711047037539575,4,3
0.716649949849549,0.690759779338014,0.702921263791374,0.684804413239719,0.702921263791374,0.684804413239719,4,3
0.678973053256949,0.678071292170592,0.648154042011458,0.657171652875027,0.648154042011458,0.657171652875027,5,3
0.70289772076509,0.715381972282671,0.716069178788226,0.720077883403963,0.716069178788226,0.720077883403963,5,3
0.705123892813096,0.643682027133087,0.688698284561049,0.672104496019733,0.688698284561049,0.672104496019733,4,3
0.707519116397621,0.721697111299915,0.711767204757859,0.717236618521665,0.711767204757859,0.717236618521665,5,3
0.690383480825959,0.689970501474926,0.677345132743363,0.670678466076696,0.677345132743363,0.670678466076696,5,3
0.736637512147716,0.702785876255264,0.720440557175251,0.714555663535255,0.720440557175251,0.714555663535255,5,3
0.685691038009997,0.672730442868767,0.656631407648495,0.636405904916889,0.656631407648495,0.636405904916889,4,3
0.703515975875786,0.689593224688823,0.684332092903888,0.67522135249583,0.684332092903888,0.67522135249583,4,3
0.677279797783395,0.679807505347074,0.714174606260937,0.680488041998833,0.714174606260937,0.680488041998833,5,3
0.69510753958875,0.624379579295675,0.696407468683526,0.672122429685653,0.696407468683526,0.672122429685653,4,3
0.62115711854793,0.650198525241066,0.598071469086784,0.65263754963131,0.624730572887124,0.65263754963131,6,3
0.70576478013886,0.667999158426257,0.67120765832106,0.659004839049022,0.679833789185777,0.659004839049022,6,3
0.719935344827586,0.719665948275862,0.72198275862069,0.696605603448276,0.72198275862069,0.696605603448276,5,3
0.681894283664195,0.671250896914614,0.664494140157857,0.667663238459699,0.664494140157857,0.667663238459699,6,3
0.725173902614536,0.661849364355961,0.682297913168626,0.674622211561526,0.682297913168626,0.674622211561526,5,3
0.673169770420731,0.707803724504877,0.654892107596808,0.705291161690807,0.654892107596808,0.705291161690807,4,3
0.701894213849498,0.685332781285581,0.673791532967602,0.678759962736777,0.673791532967602,0.678759962736777,4,3
0.682279741164759,0.649776007964161,0.649377799900448,0.654006968641115,0.649377799900448,0.654006968641115,5,3
0.694005576208178,0.679716542750929,0.695631970260223,0.670306691449814,0.695631970260223,0.670306691449814,4,3
0.678611674554879,0.709319359927879,0.672413793103448,0.693486590038314,0.672413793103448,0.693486590038314,5,3
0.675389170088817,0.646786362334066,0.664883965237322,0.647168369783211,0.664883965237322,0.647168369783211,6,3
0.65345988301512,0.679395210241695,0.662454475223485,0.664882463304271,0.662454475223485,0.664882463304271,6,3
0.674077882020306,0.665145868140342,0.724778306130317,0.687636550571906,0.724778306130317,0.687636550571906,4,3
0.701742627345844,0.676943699731903,0.692091152815013,0.683646112600536,0.692091152815013,0.683646112600536,5,3
0.694036593629998,0.706347413598374,0.69573074316693,0.6889541450192,0.69573074316693,0.6889541450192,4,3
0.658093797276853,0.673164203421389,0.690096590247876,0.666181775864075,0.690096590247876,0.666181775864075,5,3
0.698412698412698,0.67641223155929,0.708683473389356,0.677929505135388,0.708683473389356,0.677929505135388,4,3
0.681196681079818,0.661972653967512,0.658992637606638,0.665127965408438,0.658992637606638,0.665127965408438,4,3
0.669016307206733,0.681956864807996,0.680168332456602,0.673645449763282,0.680168332456602,0.673645449763282,6,3
0.705493120470539,0.694884991072366,0.715208486503519,0.676294506879529,0.715208486503519,0.676294506879529,5,3
0.712806793067349,0.68680935209957,0.696405722926602,0.689135745027335,0.696405722926602,0.689135745027335,4,3
0.689447469014248,0.707749333951118,0.707401830186494,0.662168423491254,0.707401830186494,0.662168423491254,4,3
0.739888722448106,0.707414936871389,0.731221913117911,0.710250374491761,0.731221913117911,0.710250374491761,5,3
0.666785605056581,0.674890406769293,0.669130390457743,0.670863492710776,0.669130390457743,0.670863492710776,5,3
0.660641118341769,0.719269703543022,0.70059050373584,0.701132803085081,0.70059050373584,0.701132803085081,6,3
0.693626193164323,0.694088063224879,0.695165760032844,0.688494303602586,0.695165760032844,0.688494303602586,4,3
0.710339140294815,0.708225956087001,0.696990001030822,0.69714462426554,0.696990001030822,0.69714462426554,6,3
0.686946055367108,0.645092460881935,0.654940365466681,0.667195535616588,0.654940365466681,0.667195535616588,4,3
0.698015336039693,0.657532701849346,0.644959404600812,0.591283265674335,0.644959404600812,0.591283265674335,4,2
0.711158192090395,0.675086918730986,0.677531508039983,0.612179487179487,0.677531508039983,0.612179487179487,5,2
0.719745222929936,0.70375796178344,0.705222929936306,0.68312101910828,0.705222929936306,0.68312101910828,4,3
0.729669842676712,0.700753379126967,0.689397296698427,0.711056946598715,0.689397296698427,0.711056946598715,3,3
0.688614006038765,0.686958215642349,0.683841433719684,0.668647121846693,0.683841433719684,0.668647121846693,4,3
0.663258350374915,0.662235855487389,0.659452397182459,0.642013178822995,0.659452397182459,0.642013178822995,6,3
0.660439047174218,0.683232134516581,0.622793087342363,0.607846800560486,0.622793087342363,0.607846800560486,5,2
0.68888628095294,0.692817744396198,0.674862105386692,0.699507100105621,0.674862105386692,0.699507100105621,4,3
0.667010986947131,0.638463705512255,0.658465583622875,0.660155883181519,0.658465583622875,0.660155883181519,6,3
0.658889871738169,0.670389208314905,0.645510835913313,0.665247678018576,0.645510835913313,0.665247678018576,5,3
0.682591493570722,0.683926805143422,0.672551928783383,0.611424332344214,0.672551928783383,0.611424332344214,5,3
0.732020736818884,0.713103904698875,0.695455548202074,0.728711669975734,0.695455548202074,0.728711669975734,5,3
0.661434132864498,0.710975762903428,0.666582946125832,0.620745950018837,0.666582946125832,0.620745950018837,4,2
0.694886745907154,0.656313074680422,0.68171114599686,0.679748822605965,0.68171114599686,0.679748822605965,4,3
0.738743223807943,0.702234760482354,0.722314415311428,0.699247704392079,0.722314415311428,0.699247704392079,6,3
0.641177152126057,0.66139497161395,0.665450121654501,0.684103811841038,0.665450121654501,0.684103811841038,5,3
0.701565253446667,0.641131958121696,0.725355032652638,0.729242251477143,0.725355032652638,0.729242251477143,5,3
0.663557097318582,0.666182261391337,0.648509281830114,0.661213200825052,0.648509281830114,0.661213200825052,6,3
0.717955615332885,0.676126429051782,0.707935440484196,0.706455951580363,0.707935440484196,0.706455951580363,4,3
0.636617967050047,0.701429903636929,0.668272717853072,0.695782820433116,0.668272717853072,0.695782820433116,5,3
0.668993135011442,0.691590389016018,0.706464530892449,0.677231121281465,0.706464530892449,0.677231121281465,4,3
0.687151671974522,0.67625398089172,0.714520302547771,0.679189888535032,0.714520302547771,0.679189888535032,4,3
0.623677111433907,0.668551566715086,0.646192156048973,0.652936293836896,0.646192156048973,0.652936293836896,5,3
0.701893287435456,0.715031554790591,0.698106712564544,0.734767641996558,0.698106712564544,0.734767641996558,7,3
0.658845356324348,0.689293899377933,0.675870348139256,0.689948706755429,0.675870348139256,0.689948706755429,4,3
0.709135200974421,0.703836784409257,0.704263093788063,0.706881851400731,0.704263093788063,0.706881851400731,4,3
0.699772209567198,0.669476082004556,0.674373576309795,0.685933940774487,0.674373576309795,0.685933940774487,4,3
0.649930907415937,0.665591893136803,0.65827959465684,0.691962229387379,0.65827959465684,0.691962229387379,4,3
0.627705112960761,0.62871581450654,0.656123662306778,0.652972651605232,0.656123662306778,0.652972651605232,4,3
0.689430552637109,0.681183021643202,0.650819499894936,0.659749947467955,0.650819499894936,0.659749947467955,5,3
0.689226519337017,0.661889963167588,0.672076427255985,0.684507366482505,0.672076427255985,0.684507366482505,5,3
0.720518358531318,0.725539956803456,0.744438444924406,0.685151187904968,0.744438444924406,0.685151187904968,5,3
0.680429864253394,0.671889140271493,0.626923076923077,0.662839366515837,0.626923076923077,0.662839366515837,3,3
0.699643493761141,0.641201935319582,0.646231219760631,0.681754519989814,0.646231219760631,0.681754519989814,4,3
0.661148140184906,0.687164050741776,0.656364222747796,0.70108578800258,0.656364222747796,0.70108578800258,5,3
0.682853159851301,0.632202602230483,0.681749535315985,0.703705855018587,0.680936338289963,0.703705855018587,6,3
0.746599253641507,0.718851570964247,0.726736487299868,0.714939207896954,0.726736487299868,0.714939207896954,6,3
0.664880952380952,0.672470238095238,0.678769841269841,0.659325396825397,0.678769841269841,0.659325396825397,6,3
0.686601495112133,0.67607820586544,0.677803335250144,0.682978723404255,0.677803335250144,0.682978723404255,6,3
0.658201175557281,0.676999001885328,0.675945436397915,0.670954863036487,0.675945436397915,0.670954863036487,6,3
0.661426700011909,0.647254972013814,0.637489579611766,0.651006311778016,0.637489579611766,0.651006311778016,5,3
0.68282159341762,0.69416014449127,0.682771422837648,0.659090909090909,0.682771422837648,0.659090909090909,6,3
0.664279319606088,0.673959265890779,0.676421217547001,0.629923903312444,0.676421217547001,0.629923903312444,5,3
0.676814988290398,0.652224824355972,0.69519906323185,0.682845433255269,0.69519906323185,0.682845433255269,4,3
0.655854686993188,0.652827332684615,0.682398097091578,0.65747648394421,0.682398097091578,0.65747648394421,5,3
0.706144358154408,0.678962996802193,0.694609410689813,0.678391959798995,0.694609410689813,0.678391959798995,6,3
0.680163122633265,0.649237790076706,0.651956500631129,0.58102728420235,0.651956500631129,0.58102728420235,5,2
0.723396501457726,0.680089893100097,0.706511175898931,0.652332361516035,0.706511175898931,0.652332361516035,5,3
0.635019593872462,0.680382377389859,0.670882318014488,0.667854174088588,0.670882318014488,0.667854174088588,6,3
0.701689933872153,0.694394877715965,0.695129631573423,0.72231552429936,0.695129631573423,0.72231552429936,4,3
0.708729182966357,0.657203531910137,0.687437129764167,0.672124734547893,0.687437129764167,0.672124734547893,4,3
0.687975120939876,0.68032999308915,0.686074637180373,0.682748790601244,0.686074637180373,0.682748790601244,4,3
0.689651065856854,0.685066095033941,0.680481124211028,0.673692985590092,0.680481124211028,0.673692985590092,4,3
0.644173913043478,0.610608695652174,0.621275362318841,0.633391304347826,0.621275362318841,0.633391304347826,5,3
0.693886415463134,0.681507221196655,0.699370181344337,0.680747095232924,0.699370181344337,0.680747095232924,4,3
0.660223592101139,0.660484797826768,0.676888517396301,0.687075540695852,0.676888517396301,0.687075540695852,6,3
0.667959282598158,0.666892874454678,0.654338342220068,0.663451284537082,0.654338342220068,0.663451284537082,5,3
0.69629403380167,0.687690897984117,0.70494807574832,0.677866015068214,0.70494807574832,0.677866015068214,6,3
0.681092871082539,0.647859028814143,0.656468832510619,0.618356101480886,0.656468832510619,0.618356101480886,4,3
0.693446574084701,0.674165040743716,0.701251004246528,0.675427522093424,0.701251004246528,0.675427522093424,4,3
0.677172677482691,0.710085770383383,0.66513382246564,0.704660535289863,0.66513382246564,0.704660535289863,5,3
0.727790178571429,0.709263392857143,0.701116071428571,0.686049107142857,0.701116071428571,0.686049107142857,5,3
0.670020780925298,0.681669036421306,0.653067920813737,0.691895439133764,0.653067920813737,0.691895439133764,4,3
0.646564125262808,0.636715724244772,0.670576518756224,0.679429014053336,0.670576518756224,0.679429014053336,4,3
0.662477735998417,0.645161290322581,0.660993469226202,0.671234909954483,0.660993469226202,0.671234909954483,5,3
0.695242472994714,0.643013100436681,0.697655711330729,0.690703286600781,0.697655711330729,0.690703286600781,4,3
0.692021595680864,0.584103179364127,0.692081583683263,0.657948410317936,0.692081583683263,0.657948410317936,4,3
0.687311463046757,0.692496229260935,0.662565987933635,0.68684012066365,0.662565987933635,0.68684012066365,5,3
0.711203506011911,0.67546915383751,0.675019665130914,0.644622991347342,0.675019665130914,0.644622991347342,5,3
0.694802098235575,0.702372436814497,0.71500953743443,0.701955174058178,0.71500953743443,0.701955174058178,5,3
0.662579525737421,0.622787738577212,0.665644881434355,0.662868710237131,0.665644881434355,0.662868710237131,5,3
0.724799170769629,0.707437159885981,0.70348535890127,0.713008551438196,0.70348535890127,0.713008551438196,5,3
0.670249520153551,0.68637236084453,0.662635956493922,0.679654510556622,0.662635956493922,0.679654510556622,4,3
0.718984748463465,0.715684042795356,0.689221488732074,0.677896653767357,0.689221488732074,0.677896653767357,4,3
0.673389236811379,0.648869546757245,0.652637724233096,0.642341577327248,0.652637724233096,0.642341577327248,5,3
0.706843592578941,0.723368964246222,0.701683253470942,0.708317975181226,0.701683253470942,0.708317975181226,4,3
0.663059163059163,0.646645021645022,0.667628667628668,0.654521404521405,0.667628667628668,0.654521404521405,4,3
0.699279297067825,0.688419389870668,0.689258564517721,0.709300029617929,0.689258564517721,0.709300029617929,6,3
0.718055555555556,0.69905753968254,0.705753968253968,0.707589285714286,0.705753968253968,0.707589285714286,4,3
0.657853970876794,0.671331199008572,0.681245481772178,0.65847361354952,0.681245481772178,0.65847361354952,4,3
0.69279433840875,0.661323182500536,0.693276860390307,0.660465365644435,0.693276860390307,0.660465365644435,4,3
0.688735458242694,0.6609287808569,0.690910810555188,0.673460701787572,0.690910810555188,0.673460701787572,6,3
0.66609958035613,0.68475671997278,0.675683339004196,0.711579902461155,0.675683339004196,0.711579902461155,4,3
0.659721422815702,0.626971336479797,0.640439737538851,0.614193622654541,0.640439737538851,0.614193622654541,5,3
0.699446958270488,0.677325289089995,0.699346405228758,0.68667672197084,0.699346405228758,0.68667672197084,5,3
0.673787599754451,0.603069367710252,0.691282995702885,0.648250460405157,0.691282995702885,0.648250460405157,5,3
0.688759822343697,0.657669969251794,0.647363626010705,0.657783851497552,0.647363626010705,0.657783851497552,5,3
0.67924722336487,0.646544631838749,0.682949403537639,0.672819827231592,0.682949403537639,0.672819827231592,4,3
0.652012095836241,0.64741800418702,0.612002791346825,0.632298208885787,0.612002791346825,0.632298208885787,5,3
0.704376548307184,0.677362274389525,0.677244308127875,0.676123628642208,0.677244308127875,0.676123628642208,4,3
0.705809918280533,0.671331019814172,0.724616590171275,0.680790327997313,0.724616590171275,0.680790327997313,4,3
0.712154561017364,0.672413793103448,0.699620934213744,0.687637564196625,0.699620934213744,0.687637564196625,5,3
0.655279815131116,0.665276800964533,0.68396463377876,0.6661308148297,0.68396463377876,0.6661308148297,4,3
0.696160661547549,0.654341405788541,0.683520378027171,0.626757235676314,0.683520378027171,0.626757235676314,4,3
0.708084644601194,0.695659251220836,0.698317959848074,0.707596310363538,0.698317959848074,0.707596310363538,4,3
0.677753481413281,0.655311313154563,0.680170330302682,0.67959489009092,0.680170330302682,0.67959489009092,5,3
0.666631777266067,0.667102784174168,0.667207452375968,0.680186309399205,0.667207452375968,0.680186309399205,4,3
0.742551854179761,0.685040854808297,0.727529855436832,0.691703331238215,0.727529855436832,0.691703331238215,4,3
0.666875065124518,0.688600604355528,0.666197770136501,0.626289465457956,0.666197770136501,0.626289465457956,4,2
0.61295662730383,0.572067100761505,0.635249972409226,0.6101975499393,0.635249972409226,0.6101975499393,6,3
0.702192384349103,0.675548096087276,0.685880625196685,0.639725165215567,0.685880625196685,0.639725165215567,4,3
0.683024137243168,0.729902254139238,0.710502692998205,0.710502692998205,0.710502692998205,0.710502692998205,5,3
0.679304385396414,0.692590192266148,0.669907107366602,0.71797364441564,0.669907107366602,0.71797364441564,5,3
0.692282028469751,0.646852758007117,0.69661921708185,0.692893683274021,0.69661921708185,0.692893683274021,5,3
0.672810518901151,0.641993425686781,0.654378962197699,0.63142756515614,0.654378962197699,0.63142756515614,4,3
0.722137209895435,0.692552920173425,0.693573068094874,0.689301198673808,0.693573068094874,0.689301198673808,4,3
0.689214081047892,0.692079410560786,0.66301678264429,0.679185427752763,0.66301678264429,0.679185427752763,6,3
0.658485026423958,0.625836758661186,0.660481503229595,0.623605402231356,0.660481503229595,0.623605402231356,4,3
0.666784917899858,0.673018447192378,0.661159537806609,0.65173322521792,0.661159537806609,0.65173322521792,4,3
0.657906239755218,0.643263031362693,0.659053655338214,0.591465413615998,0.659053655338214,0.591465413615998,5,2
0.651296829971182,0.673342939481268,0.667146974063401,0.679634966378482,0.667146974063401,0.679634966378482,4,3
0.663289502047855,0.676169433067471,0.706833369260616,0.661726665229575,0.706833369260616,0.661726665229575,4,3
0.675531268973892,0.665027322404372,0.680510018214936,0.692167577413479,0.680510018214936,0.692167577413479,5,3
0.730239132995641,0.719165979502886,0.712922605725056,0.718930380492402,0.712922605725056,0.718930380492402,4,4
0.673689367956884,0.636746692797648,0.651298383145517,0.652915237628613,0.651298383145517,0.652915237628613,6,3
0.670291777188329,0.668899204244032,0.675729442970822,0.687798408488064,0.675729442970822,0.687798408488064,5,3
0.695333633904418,0.665520739404869,0.677186654643823,0.67143823264202,0.677186654643823,0.67143823264202,5,3
0.673694880892043,0.697465788139888,0.677394830207805,0.713938165230613,0.677394830207805,0.713938165230613,4,3
0.683699131229995,0.656378600823045,0.696959304983996,0.674954275262917,0.696959304983996,0.674954275262917,5,3
0.689002339927675,0.694320357370772,0.65480748776856,0.699212933418422,0.65480748776856,0.699212933418422,5,3
0.674945698366229,0.643497969591085,0.654830484465011,0.647653225044858,0.654830484465011,0.647653225044858,5,3
0.696743988082571,0.713024047669717,0.714673334752075,0.722600553309215,0.714673334752075,0.722600553309215,6,3
0.693546491124956,0.668214411660985,0.674856000940402,0.698189726107911,0.674856000940402,0.698189726107911,6,3
0.694432290527237,0.679118354845767,0.695033909429009,0.692791511704222,0.695033909429009,0.692791511704222,4,3
0.69309462915601,0.658407928388747,0.71227621483376,0.67806905370844,0.71227621483376,0.67806905370844,4,3
0.67880158281515,0.653646127755794,0.712040700960995,0.653985302430752,0.712040700960995,0.653985302430752,5,3
0.677780423910455,0.634258156703977,0.661526553941415,0.667956656346749,0.661526553941415,0.667956656346749,4,3
0.717317896767969,0.717136999517607,0.690545103714424,0.706705258080077,0.676917510853835,0.706705258080077,5,3
0.715561569688769,0.698376184032476,0.721853856562923,0.677807848443843,0.721853856562923,0.677807848443843,4,3
0.660795690012433,0.661210111893908,0.634479900538748,0.685401989225031,0.662142561127227,0.685401989225031,6,3
0.640840840840841,0.645465465465465,0.633153153153153,0.664444444444444,0.633153153153153,0.664444444444444,4,3
0.717365399198353,0.699057523561911,0.698678366374174,0.706369840753981,0.698678366374174,0.706369840753981,5,3
0.706257622666291,0.673374613003096,0.698095506145042,0.747349657566376,0.698095506145042,0.747349657566376,5,3
0.70980689954437,0.717238012584075,0.705359080060751,0.709047515730093,0.705359080060751,0.709047515730093,3,3
0.681144561468916,0.679606673501724,0.715117904744151,0.699878833069252,0.715117904744151,0.699878833069252,4,3
0.699509001636661,0.68417894162575,0.67075831969449,0.622094926350246,0.67075831969449,0.622094926350246,4,2
0.689578959000995,0.657475964194939,0.66664824842524,0.680517184219251,0.66664824842524,0.680517184219251,4,3
0.688580527752502,0.693186988171065,0.670154686078253,0.700409463148317,0.670154686078253,0.700409463148317,5,3
0.64368835198936,0.655436107724704,0.663526543278289,0.654881968303225,0.670841183641804,0.654881968303225,7,3
0.686388919184208,0.649089322717854,0.65923219544116,0.614461773366779,0.65923219544116,0.614461773366779,4,2
0.656590224693074,0.684618948343757,0.66794069955988,0.67709057215659,0.66794069955988,0.67709057215659,6,3
0.680784766301212,0.659780727062897,0.683208309290248,0.666820542412002,0.683208309290248,0.666820542412002,4,3
0.658485026423958,0.643452730475631,0.644274809160305,0.684380504991192,0.644274809160305,0.684380504991192,3,3
0.656566670011036,0.640212701916324,0.63118290358182,0.602137052272499,0.63118290358182,0.602137052272499,4,2
0.698549236102195,0.669212992681987,0.675696495057132,0.699126973937604,0.675696495057132,0.699126973937604,5,3
0.720129059117402,0.68385720233139,0.716382181515404,0.689581598667777,0.716382181515404,0.689581598667777,4,3
0.714700950251537,0.663163778647289,0.646506428172163,0.693907210732253,0.646506428172163,0.693907210732253,4,4
0.72188870930501,0.679808358346802,0.706303394135304,0.682636804433156,0.706303394135304,0.682636804433156,6,3
0.702783672450381,0.688116340032455,0.688865310198477,0.680564224191736,0.688865310198477,0.680564224191736,5,3
