"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LAMA4",92.422013792654,-2.21502245993449,0.594323186102638,-3.72696625628864,0.000193798392577046,0.00600378836288515
"LBP",33.3404505294813,-3.02447711291404,0.740676081598583,-4.08340054182171,4.43814289006536e-05,0.00226071788391705
"LDOC1",83.8305453977635,-3.84912093623046,1.06219901269958,-3.62372859531089,0.000290386319233113,0.00801908662742252
"LHFPL6",111.76733371854,-2.55230541182403,0.646298348647089,-3.94911331147112,7.84412159216204e-05,0.00326799725301662
"LIMD1-AS1",392.761654110572,-6.18696158333906,1.17166137248743,-5.28050316296097,1.28829600269468e-07,5.62670594367892e-05
"LINC01943",588.520397305958,-3.86073713593162,0.907586237462199,-4.25385156426242,2.10124618172495e-05,0.00138949679326066
"LOX",53.5566232780263,-2.9522341252404,0.665953174140548,-4.43309565879078,9.28896272386265e-06,0.000819998966667196
"LRP1",3008.33071690698,-1.61658325201516,0.41120278736485,-3.93135285481615,8.44691895137677e-05,0.00342109623899302
"LRRC4",517.505610635774,-5.7874631672075,1.00948123244827,-5.73310625416116,9.8607815816286e-09,1.05481360624656e-05
"LRRC75A",757.663520581317,-5.82462677114197,1.23638088490556,-4.7110294588442,2.46468602334026e-06,0.000336994852138667
"LTBP2",341.41008070055,-1.96792099138163,0.547617031249691,-3.59360808572869,0.000326130270569179,0.00860766178563209
"LTBP3",3113.41673223234,-1.52165778361965,0.266455447833076,-5.7107399979786,1.12485985158284e-08,1.13435857577195e-05
"LUM",105.598872623301,-2.42489686440621,0.645560243021636,-3.75626735168222,0.000172466448983258,0.00556081981340522
"LURAP1",7.83699333024083,-3.08167283742732,0.705602093763571,-4.36743720669841,1.25712922212273e-05,0.00097280403848093
"MAGI2-AS3",43.8287016349217,-2.88446543944366,0.624182656206732,-4.62118806211801,3.81548701829526e-06,0.000444773278382688
"MAML3",59.5802967416351,-3.02605728272312,0.738862395611874,-4.09556272006122,4.2114418812969e-05,0.00217853202454005
"MBOAT2",88.2660206726142,-2.24638182123748,0.621696538169775,-3.61330920041898,0.000302313836270542,0.00818091832229137
"MDFI",13.8255159338042,-3.3413808163885,0.811450622000816,-4.11778699257087,3.82528008661848e-05,0.00202806759111245
"MGLL",403.016911385225,-1.98052653661026,0.551243032619598,-3.59283731387674,0.00032709681952873,0.00861922203427243
"MGP",26.8034879500347,-2.99604427639892,0.693085019297143,-4.3227658843892,1.54085216088877e-05,0.00113078637902471
"MIF-AS1",459.638499292682,-4.92972792541148,1.01782864327327,-4.84337708315791,1.27650701233598e-06,0.000256413006745701
"MLIP",189.924049190949,-4.71754950538844,0.989036343793534,-4.76984443998678,1.84368240470587e-06,0.000302048329095282
"MME",157.87802192313,-2.87201861119336,0.692893081832946,-4.14496649843272,3.39863394928331e-05,0.00187285328387021
"MMP2",96.8606707261377,-3.11860073097338,0.664810916663577,-4.6909589671367,2.71927507391524e-06,0.000345804316217823
"MMRN2",15.8906809959301,-2.3526902638861,0.521374571103591,-4.51247604751066,6.40751727508147e-06,0.00063672514561397
"MN1",339.599076731255,-1.95910668448553,0.481860565736951,-4.06571283020286,4.78858710270523e-05,0.00239232023249161
"MRC2",59.3663900584949,-2.40018905580435,0.550292950345889,-4.36165692163728,1.29081166443162e-05,0.000986277736037354
"MS4A1",2835.2190578957,-3.63583145364518,0.925356750858054,-3.92911323149022,8.52596882291236e-05,0.00343715176162747
"MT-ND6",6552.59922131609,-3.5838374843812,0.83825475411818,-4.27535599025775,1.90832121684404e-05,0.00130954042748336
"MT-RNR1",45606.703492428,-5.29497996190453,1.06467483656385,-4.9733306170677,6.58122785489304e-07,0.000165191817585623
"MT-RNR2",124008.266137213,-5.95121413159217,1.10115516295997,-5.40451911935369,6.49824922067883e-08,3.58092915388013e-05
"MT1F",38.8269300848138,-2.79940357884641,0.697355914853004,-4.01431108451485,5.96196726849924e-05,0.00277995832763227
"MXRA5",225.658103315481,-2.40742865035443,0.611836611424096,-3.93475742608956,8.32807649118192e-05,0.00338049265607463
"MXRA8",246.109250553456,-3.16622525915834,0.762869069083777,-4.15041766336266,3.31869136267777e-05,0.00185684914890121
"MYADM",5210.85871416732,-3.32419105147523,0.65641116427272,-5.0641903008434,4.10139794444941e-07,0.00011603948316724
"MYCBP2-AS1",231.423658667906,-4.70673598162776,1.18438408986399,-3.97399460353126,7.06771649284349e-05,0.00304564986782841
"MYL9",169.907215865566,-1.67050474213016,0.413536640664914,-4.03955678375731,5.35523021448057e-05,0.00258858041894396
"MYO10",69.4282812061363,-2.11565830947442,0.586513833320152,-3.60717546506627,0.000309548340693173,0.00832712511169431
"MYRF",167.106570113841,-3.04103650176626,0.781025554357705,-3.89364532927111,9.87489970946329e-05,0.00378850319022342
"NBL1",17.7438789988703,-2.057062967733,0.537425934969878,-3.82762132208653,0.000129387612881528,0.00457765319114899
"NCKAP5L",89.6040701440967,-1.56807324782186,0.388886513130897,-4.03221298470194,5.52540760368659e-05,0.00263035437887541
"NFE2",28.0572271718677,-2.57714266482919,0.713922458240925,-3.60983554317532,0.000306391199379281,0.00825440586772181
"NFIB",396.207880722533,-3.64142132341391,0.772535124683307,-4.71359968895483,2.43378571530211e-06,0.000335290857824007
"NID1",209.605770905096,-2.37708875552983,0.611093386264261,-3.88989442360269,0.00010028784366536,0.00382334263533452
"NIPAL4",391.035288986994,-2.43480139737463,0.679713066546124,-3.58210179737571,0.000340840918469768,0.00886722761426714
"NOP53",8084.24737481605,-1.09912426603861,0.279633233508754,-3.93059241295152,8.4736815656168e-05,0.00342430887268315
"NOTCH3",208.485380517754,-2.53465576502567,0.587950004478473,-4.31100560544084,1.62513785362231e-05,0.00116350912866621
"NRXN2",19.3598378943449,-2.80515933423989,0.704484685284084,-3.98185992234695,6.83780768570301e-05,0.00299627789793998
"NRXN3",30.241418111636,-2.85327119441422,0.683877982007871,-4.17219338753529,3.01681413650797e-05,0.00175274009815966
"NTRK2",182.004267517827,-2.65135464137765,0.621851516899836,-4.2636458532668,2.0111811678057e-05,0.00134956935559213
"OLFML1",103.008845946611,-3.38393123146489,0.87813719837849,-3.85353363655866,0.000116425260326727,0.004277158301094
"OLFML2A",25.9936001761142,-3.25129016443842,0.741465433265286,-4.38495177060419,1.16011478966511e-05,0.000929369491192069
"OLFML2B",70.6176397667431,-2.89634599206644,0.612432599694808,-4.72924856304151,2.2535235023182e-06,0.000333819039875984
"OLFML3",73.5809330888774,-2.56640898366054,0.678783829609787,-3.7808929319013,0.000156266872707693,0.0051856078105646
"OSBP2",83.8108554035274,-2.19197458210003,0.503828779347226,-4.35063392952664,1.35744512865906e-05,0.0010285474860277
"P2RY6",268.822096006234,-4.13674902111096,0.696631745745887,-5.93821491250262,2.88142169333859e-09,4.76351395394202e-06
"PAIP2B",6430.81759703804,-1.35755948677224,0.330102281407697,-4.11254197027366,3.91326298999669e-05,0.00206268659342289
"PBX1",43.7148799698201,-2.4085475209737,0.675510633479473,-3.56552125399946,0.000363133730128583,0.00933778274723448
