"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EMC7",4442.47357046272,-0.143648061523378,0.230532561633796,-0.623113977935858,0.533209624863304,0.784399332452057
"EMC8",467.705361968543,0.506347983364409,0.239999539554687,2.10978731169203,0.0348766798589957,0.194861651219738
"EMC9",151.635396033418,0.452944478538106,0.293112535867099,1.54529207424781,0.122275631702007,0.385293010914078
"EMD",2510.92790776487,-0.212008320365814,0.22051503541555,-0.96142342387808,0.336339311295585,0.637634966471439
"EME1",131.844759922651,1.81137826099247,0.73273915666537,2.47206423256522,0.0134335377232146,0.112884948326265
"EME2",953.545243433803,-1.03796677254735,0.485463645866267,-2.1380937200667,0.0325091375283448,0.188118153496532
"EMG1",849.31709056944,0.266120218952708,0.294091817939051,0.904888210823534,0.365524613241619,0.662435480224179
"EMILIN1",218.373473405545,-2.50668557580127,0.820325513283879,-3.05572060750208,0.00224520364863402,0.0382589596786427
"EMILIN2",93.2142812577505,-0.79921247410142,0.646688266239804,-1.23585429924139,0.216512727077454,0.512723390502437
"EML1",148.188559683475,-0.377810756335308,0.63178234248133,-0.598007780419208,0.549834741623573,0.794457226043627
"EML2",983.247876912743,0.417914426048015,0.24396730816633,1.71299355306692,0.0867137256493667,0.324337641545099
"EML2-AS1",189.711326590206,-0.520875183305288,0.477790426702375,-1.09017501020328,0.275636059154203,0.579880789850951
"EML3",988.77522241689,0.00691625808547677,0.224230215911754,0.0308444517941269,0.975393589864148,0.990890775868248
"EML4",4184.19861499351,5.06113027528428e-05,0.208669694605948,0.000242542659816593,0.999806478958294,0.999862790221541
"EML5",785.280550226441,-0.661481679433671,0.436724165692626,-1.51464409665673,0.129862558621425,0.396665449646668
"EML6",1288.80509399186,-0.40051533074388,0.414738443511429,-0.965705824984229,0.334191403911673,0.636458668626695
"EMP1",450.392871404707,-2.59524196189991,0.639499800559609,-4.05823732803181,4.9444506188389e-05,0.0037961249465124
"EMP2",95.5239540777977,-1.10918701420595,0.729452166676027,-1.52057539188664,0.128366426041398,0.394679525678106
"EMP3",5958.60918377213,-0.176238255292229,0.375611152915952,-0.469203999732311,0.638923826808918,0.846530620559993
"EMSY",1704.32502069061,0.35801910648496,0.183925856802216,1.94654037615795,0.0515898627948805,0.243107644316852
"EMX1",33.1625131355633,-2.63960869350115,0.900126307469094,-2.93248699832249,0.00336259001727403,0.0483842369098199
"ENAH",1336.80058764444,-0.843116884262582,0.510138285749654,-1.65272222809863,0.0983874084110962,0.346414202607064
"ENAM",191.994217995356,-0.424833654926267,0.812125739331266,-0.523113151512831,0.600895513954983,0.822848628596829
"ENC1",428.172237074543,0.393322607706872,0.571722552643726,0.687960630358366,0.491477573967375,0.757714291608283
"ENDOD1",388.838596602938,0.499237185970809,0.414133798751274,1.2054973235127,0.228011370647406,0.527426706886256
"ENDOG",192.151282927988,0.0805835843926213,0.392537050637515,0.20528911668783,0.837346246609636,0.936161874803356
"ENDOU",62.5116294364531,-1.83179728176401,0.708971746841305,-2.5837380543375,0.00977359926539249,0.0943152329110375
"ENDOV",129.312509564471,0.111099877072937,0.273060631349605,0.406868894002861,0.684104283248795,0.86896660821477
"ENG",115.114496085412,-1.2089785159227,0.648155894490001,-1.86525884621319,0.0621451306565092,0.269046365155457
"ENGASE",404.569071704856,-0.0200758593830106,0.294688181543845,-0.0681257703577895,0.945685516229384,0.979109804499926
"ENKD1",186.024571557218,0.694996120193172,0.333832384878381,2.08187147704788,0.0373542107335147,0.202152199263727
"ENO1",5138.06791043405,0.719841988426511,0.244205396745688,2.94769074729395,0.00320157167295472,0.0469997455817522
"ENO2",602.740476909936,0.0558799158666616,0.58893414979681,0.0948831306283409,0.924407655869212,0.970244187162027
"ENO3",177.928081840404,0.433988513856813,0.484545113721775,0.895661728014056,0.370433456769659,0.666318865143781
"ENOPH1",1348.0298439937,-0.00447982629056566,0.198204493042001,-0.0226020420718533,0.981967714907058,0.991967841263567
"ENOSF1",794.380379007942,0.260966928708106,0.338367470942653,0.771253004850266,0.440556981989453,0.72303630392871
"ENOX2",611.721109659174,-0.168343076763246,0.291538157226589,-0.57743068133756,0.563648552973034,0.801749995665144
"ENPEP",67.9977151478202,-1.24357248828329,0.701645669332622,-1.77236537277587,0.0763339259358575,0.301072672632845
"ENPP1",326.747838156892,-0.766999547038931,0.484137903196085,-1.5842584147523,0.113134924978078,0.371316770408643
"ENPP2",230.72146296656,0.231028337293742,0.753958065282971,0.306420672357996,0.759284370605248,0.903851788982755
"ENPP3",12.5403194555433,-1.719887788664,0.809557264762908,-2.12447946985899,0.033630070986255,NA
"ENPP4",1755.90712044781,-0.580077110513746,0.431289375971658,-1.34498353734516,0.178630550996898,0.466093176120634
"ENPP5",124.20770826255,-0.696820028918059,0.743718938184823,-0.936940009378773,0.348789417290608,0.649094313446173
"ENPP6",86.7701498427523,-1.492145813707,0.621009699996474,-2.40277376297902,0.0162712503691011,0.126217702732092
"ENPP7P1",14.3800767594814,-0.232377449812869,0.926303457509563,-0.250865359433758,0.801918207296035,0.921794825778474
"ENSA",5538.65475893871,0.00619986674179506,0.197046554996902,0.0314639692223624,0.974899526304394,0.99074241211524
"ENTPD1",543.426247678054,-0.188970287195566,0.688231575394707,-0.274573695761038,0.78364377759212,0.915110871457279
"ENTPD1-AS1",192.424132087037,-0.207176501548968,0.422007013306889,-0.490931418237607,0.62347495472174,0.836951547291878
"ENTPD3-AS1",74.7411240123065,-0.108851625698102,0.330474190798876,-0.329380111151701,0.74186839885207,0.897317117848593
"ENTPD4",4734.09722344622,-0.305836986040808,0.237575940703866,-1.2873230560919,0.197981710600474,0.491187222890827
"ENTPD5",601.641540272461,-0.0555874050205017,0.278892482468638,-0.199314820279362,0.84201648684583,0.937419468849713
"ENTPD6",1179.9277298111,0.51771862273318,0.215661536722729,2.40060713004563,0.0163678988683101,0.126635473771553
"ENTPD7",692.109680178564,-0.258618115445465,0.239492345973955,-1.07985962721994,0.280204693897053,0.584368633408043
"ENTR1",642.949888394961,-0.0134846606679971,0.326238274238034,-0.0413337788139421,0.967029804472181,0.986736453661267
"ENY2",1242.25408149588,0.121169307701174,0.21513640195647,0.563220852441751,0.573284505242698,0.807172629831342
"EOGT",588.359963723689,0.303449520120952,0.270988681498371,1.11978669530807,0.262804670240801,0.567269599415957
"EOMES",18.3310914936546,-0.308619141027085,0.822425340738081,-0.375254902469464,0.707470902153415,0.8807639362015
"EP300",11821.7104267659,0.204723653044862,0.255140357835187,0.80239619784929,0.422323811764659,0.710179145912802
"EP400",3145.36403338503,0.3276635745505,0.194852259518938,1.6816000766912,0.0926464157337778,0.33558338591778
"EP400P1",570.628362482786,0.0833887135998828,0.245309166015024,0.339933133989684,0.733906883575803,0.893659311202764
"EPAS1",888.120132362399,-1.37716811074202,0.51255670969938,-2.68685997994202,0.00721271811816857,0.0778535093654718
"EPB41",7667.58608357994,-0.0211512822622193,0.176361588152116,-0.11993134380246,0.904537534905355,0.962151156333737
"EPB41L1",1025.12113311274,-0.0947398034863924,0.350083675332485,-0.270620454942423,0.786682961915554,0.916437650687086
"EPB41L2",1103.73070373008,0.245721402682796,0.408502526415703,0.601517461443418,0.547495385162162,0.793023064891868
"EPB41L3",211.605148825387,-0.631389037269293,0.604192504092071,-1.04501302646595,0.296016949009736,0.599493452816606
"EPB41L4A",1744.44579770598,-0.169559696532491,0.346336835290707,-0.489580313887683,0.624430909641115,0.837416558277011
"EPB41L4A-AS1",1297.53756483341,-0.770748000464015,0.433794521311238,-1.7767582636458,0.0756080215154183,0.299597417993253
"EPB41L4A-DT",88.1100866157044,-1.27461820635018,0.868104979875551,-1.4682765747213,0.142029111332981,0.41437214933099
"EPB41L4B",89.0880901280294,-1.02811177536391,0.813681742534279,-1.26353059386803,0.206398558950547,0.500589101588023
"EPB41L5",434.735388982306,-0.405530217704301,0.36769111709698,-1.10291002106896,0.27006624196705,0.574891573080972
"EPB42",41.0234186878458,-2.64712000692083,0.954792580520446,-2.77245556880838,0.0055635113871023,0.0658571387929257
"EPC1",4198.50192390507,-0.0771788270550704,0.222815990727498,-0.346379210949269,0.729057746517507,0.891764780082968
"EPC2",3026.77719951164,0.0434370555967921,0.182214534518739,0.238384142689369,0.811583165268674,0.925423237849038
"EPCAM",109.104127763261,-0.323692009307713,1.26654814469116,-0.255570236839788,0.798282702857065,0.920768329994157
"EPDR1",236.34142468497,0.186123161545725,0.566186722993833,0.32873105989056,0.742358975504526,0.897421430355281
"EPG5",2118.65840924748,0.460300642806588,0.239257375693363,1.92387232148078,0.0543705893937473,0.250169521968224
"EPHA1-AS1",58.3171371210235,-0.239838882236081,0.579568391252354,-0.413823262027503,0.679003546577869,0.867237487273079
"EPHA10",101.047025787768,-0.479536042112801,0.564235708836926,-0.849886022104628,0.395388457579476,0.687275325773978
"EPHA3",207.033896601131,-1.05712379451448,0.857008874058785,-1.23350390703418,0.217387819944157,0.513837145449674
"EPHA4",255.738493994878,-0.113818111319324,0.647410655383624,-0.175805125190411,0.860447043034242,0.943690940327864
"EPHA5",46.2471069260875,-1.63469950473478,0.976680133828417,-1.67373068020442,0.0941835412781177,0.33852691476402
"EPHA6",1206.05795904222,-0.60363903922878,0.536417209008743,-1.12531631925877,0.260455016795857,0.564669020540566
"EPHA7",39.9527711843057,-1.36614590321556,0.964961098929746,-1.41575230828556,0.156848037408931,0.436998862738581
"EPHA8",25.4984373896831,0.065743013014724,0.901990780410656,0.0728865687349849,0.94189638211104,0.977744060845579
"EPHB1",550.647197756218,-1.50474921409595,0.698746963291355,-2.15349660627937,0.0312796705249039,0.184273997956269
"EPHB2",31.1690710608687,2.27763136919729,0.908362854025224,2.5074025859869,0.0121622100426199,0.106895114704041
"EPHB4",52.8135001541392,0.266379838893342,0.61254200419988,0.434876036364714,0.663652409592398,0.859191555575838
"EPHB6",22.055355373159,-0.61119812988551,0.909002948957206,-0.672383000062505,0.50133990244583,0.764758703421663
"EPHX1",1256.85297760467,-0.336043723508693,0.355715634377478,-0.944697648999286,0.344813257646333,0.646174586044146
"EPHX2",401.797468214692,-0.32406318987483,0.354959329279375,-0.912958649467618,0.361264289682226,0.659859999645011
"EPHX3",16.5446550349726,1.52322337520435,0.696731712505075,2.18624091291561,0.0287979844782289,0.175656823220691
"EPM2A",429.588579559497,0.231126381499396,0.25817722545344,0.89522374056606,0.370667496304406,0.666488310317067
"EPM2AIP1",5962.67858177057,-0.519482198144526,0.177479997324215,-2.92699011706402,0.00342259756519229,0.0490093890060922
"EPN1",2631.12967827056,-0.193103956589064,0.190605783073187,-1.01310649380936,0.31100929684472,0.614269307538915
"EPN2",885.188051185935,0.296456178395615,0.288190863245411,1.02868000413728,0.303630069213644,0.606986659418764
"EPOP",148.80520436716,0.0858162205897488,0.516398852111756,0.166182051410093,0.868013683941624,0.947618405310276
"EPOR",166.674283334078,0.00662428636675328,0.420311944688286,0.0157604047433532,0.987425536947992,0.994081391845026
"EPPIN",6.90378755627582,0.784821187338181,0.667093067808346,1.17647930283044,0.239403398348092,NA
"EPPK1",75.3443203733236,0.239376589248752,0.790857828374292,0.302679673463966,0.762133989813271,0.904856353660394
"EPRS",13670.1806044132,0.243874352298624,0.236681295431144,1.03039131949306,0.302826346454394,0.60599398260388
"EPS15",5991.4079071859,-0.25906062632941,0.201191138159851,-1.28763437942073,0.197873265946593,0.49104650037005
"EPS15L1",939.076616007034,0.356606747102747,0.16231127352106,2.19705470462271,0.0280165395109428,0.172859999055471
"EPS8",746.855897926513,-1.31425627473958,0.410456099995489,-3.20194114487279,0.00136504884772403,0.0278595486668826
"EPS8L1",30.3263087531812,-0.445667099715659,0.922482304839829,-0.483117234203252,0.629012497760993,0.839671963460915
"EPS8L2",142.093966960442,-0.479097971837491,0.521215582718086,-0.919193492525768,0.357994374289868,0.656464743353391
"EPSTI1",689.352259090113,0.13025047373228,0.476730462381528,0.273216175617576,0.784687046505688,0.91567450037822
"EPX",403.287531037113,-1.10608766363918,0.798146408046988,-1.38582051173506,0.165801717447541,0.450976607689728
"ERAL1",588.938379120824,0.793151145010636,0.214876667774402,3.69119250231189,0.000223205124466069,0.00872621115704872
"ERAP1",7704.1475890683,0.111453246784142,0.270151990728455,0.41255756244332,0.679930798892772,0.867427163754854
"ERAP2",7675.92270705874,-0.734497819848561,0.49782701598393,-1.47540771445853,0.140102962585027,0.41222386088569
"ERBB2",115.982018332798,0.312946273721452,0.396617810849202,0.789037368370825,0.43009016620724,0.71548269362015
"ERBB4",135.92175626598,0.557223411638626,0.770919281682471,0.722803832876679,0.469800412194176,0.744090326239647
"ERBIN",12465.9368045966,-0.273836668965255,0.199882003932032,-1.36999161294366,0.170689519757375,0.456234097969584
"ERC1",4169.76052677151,0.169430496032513,0.231668591880838,0.731348581423859,0.464566263583034,0.740270894389334
"ERC2",249.425197854513,-0.988694906457778,0.670592540205128,-1.47436013254091,0.140384652608527,0.41248881213255
"ERC2-IT1",22.8037479178468,-0.965532741383606,1.0141564804611,-0.952054993470643,0.341069092529846,0.642321587107269
"ERCC1",1771.14223871693,-0.417763347686513,0.271830697390077,-1.5368512522595,0.124329739288467,0.388349950869736
"ERCC2",493.043679444949,0.783696497695973,0.288127756061759,2.71996182668355,0.00652894530026415,0.0730024891382181
"ERCC3",1075.95491206011,0.780104663899394,0.170622677909428,4.5721042094621,4.82850682639993e-06,0.000874846604179155
"ERCC4",985.125510842925,0.305003494662335,0.219284930600474,1.39090038621047,0.164255635695867,0.448557838728979
"ERCC5",894.120606302255,-0.401046753352691,0.245850271431218,-1.63126422849972,0.102834577899117,0.354176197526927
"ERCC6",915.56951924509,-0.142649421418521,0.200104873451697,-0.71287329967481,0.475924162627663,0.747674742718436
"ERCC6L",91.0687574818287,1.98653042434778,0.912639211403656,2.1766875667028,0.0295038865978563,0.178586807165258
"ERCC6L2",1303.47721133168,-0.0884923273824276,0.181325846873788,-0.488029306952709,0.625529082603037,0.838077116618392
"ERCC8",374.874933995478,0.313716715065929,0.214622454945067,1.4617143166414,0.143819512372685,0.417469227021318
"EREG",143.425919318423,0.553833039705346,0.822275033710498,0.67353746252782,0.500605423744894,0.764231740308601
"ERF",964.273562965674,0.0714774088833596,0.293082865293207,0.243881227283117,0.807322808720917,0.923522341295472
"ERG28",1060.93647585987,0.37968982735654,0.231523655648214,1.63996126570088,0.10101322092434,0.35106493457283
"ERGIC1",11986.0217871987,0.490736818706072,0.246988594586888,1.98688048542029,0.0469356426555795,0.230855753737526
"ERGIC2",4694.15568674246,-0.232695615677342,0.252722638378226,-0.920754931851765,0.35717838953181,0.655859359066907
"ERGIC3",11228.7629451146,-0.612710724281501,0.244286278506832,-2.508166762483,0.0121359377316906,0.106798209702286
"ERH",2106.96876708065,0.328136766612244,0.218193117155206,1.50388229881162,0.132611675542914,0.401068890429736
"ERI1",376.275606252813,0.736903789951302,0.290891205540761,2.53326252535347,0.0113006282617989,0.103053266139128
"ERI2",312.991764380076,0.746345371586728,0.309157918303579,2.41412342171955,0.0157731183911443,0.123986336596044
"ERI3",571.569102281098,0.0394452881781388,0.188450248983938,0.209314067722462,0.834203070552827,0.934535938305009
"ERI3-IT1",10.844087496108,0.234637618475225,0.668237861976236,0.351128889616209,0.725491655315302,NA
"ERICD",115.665845886849,-0.830888355386578,0.621290078381976,-1.33735976848441,0.181105230091762,0.469510493180522
"ERICH1",868.018616304379,0.294159877803409,0.276598240628431,1.06349149992812,0.287559117876547,0.5916373505117
"ERICH6",16.2336105255322,-0.266789750764627,0.68650983794706,-0.388617520125327,0.697559104407069,0.875838514493611
"ERICH6-AS1",37.476263178515,-0.406515049557143,0.48420197310409,-0.839556780306125,0.401156940574833,0.692489076107986
"ERLEC1",12032.0577712052,-0.765799670586953,0.260561958358347,-2.93903099060132,0.00329240151564799,0.0477473242865806
"ERLIN1",415.271826717141,-0.0544800203688623,0.347602141051791,-0.156730968929058,0.875456879025793,0.949579251312277
"ERLIN2",1474.11250628996,-0.284226200609028,0.241285915575243,-1.17796432473653,0.238810829013783,0.540449953291985
"ERMAP",325.92463159335,-0.324513625200806,0.386317666247848,-0.840017564696639,0.400898538285568,0.692312239427986
"ERMARD",255.742509465144,0.141311465788621,0.287205900637969,0.492021457340278,0.622704174779695,0.836747337103969
"ERMN",656.928090602865,-0.456461277274421,0.475623751097677,-0.959710855946468,0.337200758060186,0.638376869614742
"ERMP1",751.566800715165,0.20729571763444,0.314341212182817,0.659460833006776,0.509599889239627,0.770802933242936
"ERN1",12376.0494156785,-0.239231608754289,0.370877230782154,-0.645042587946871,0.518899587423033,0.775725637719124
"ERO1A",6961.59030151335,-0.0705323288265842,0.21370669213559,-0.330042677287025,0.741367715329956,0.897161858237242
"ERO1B",2370.03557511806,-0.377120099850072,0.288837075832621,-1.30564990232975,0.191671641845202,0.484114035932205
"ERP27",50.4869984837348,0.240971471085766,0.538172637856904,0.44775868213099,0.654327365541424,0.854723405805325
"ERP29",4042.51620392421,-0.531745856247036,0.245203184013623,-2.16859278718622,0.0301136132614386,0.180519013190447
"ERP44",5621.9183212775,0.0112926747002421,0.215400810120831,0.0524263334660042,0.958188991893122,0.983094599360616
"ERRFI1",213.179172896327,-2.31262466713462,0.560626532937795,-4.1250717389632,3.70619216255063e-05,0.00316380519414659
"ERV3-1",922.937401193521,-0.68761766034483,0.334605757795306,-2.05500845196298,0.039878188363567,0.209366384560466
"ERVE-1",55.7312676095892,0.052371509396456,0.624454550499681,0.08386760790605,0.933161693943819,0.974041554680784
"ERVFRD-3",19.9560750769453,0.430333636903964,0.641241186187715,0.671094817633859,0.502160128159016,0.765286690892755
"ERVK13-1",1368.07622205602,-0.45488024314875,0.298429872727927,-1.52424500600667,0.127447519178663,0.392942898165712
"ERVK3-1",1208.73312313385,0.295347389077111,0.213106274524242,1.38591596956247,0.165772563864879,0.450966392521034
"ERVK9-11",231.051253659075,-0.0397679772967026,0.310418214208345,-0.12811096603375,0.898061157921347,0.960192198034748
"ERVMER34-1",417.96589217613,-3.70103863638554,0.835983157611131,-4.42716890010256,9.54779698218205e-06,0.00125468014089152
"ERVMER61-1",115.767651653548,1.74309372504213,0.69924199065282,2.49283330855855,0.0126728325142213,0.109658291482706
"ERVW-1",356.145956942601,0.814300349474795,0.341718764475807,2.38295473976655,0.0171743057214449,0.12932441577183
"ESAM",280.577831222146,-0.371713756611711,0.684195199973721,-0.543286121600953,0.586932818266978,0.815759846113164
"ESCO1",1600.92160773692,0.263218506382004,0.182354769819784,1.44344185042231,0.148896042046395,0.425869542940688
"ESCO2",162.370934080175,1.93448781039184,0.565452511754577,3.4211322262752,0.000623610049982295,0.0167770000719479
"ESD",678.476562963387,0.305822548184401,0.295207223148565,1.03595889329067,0.30022132031526,0.603239453642697
"ESF1",477.609431451627,-0.0284278526872476,0.235914701075668,-0.12050055616555,0.904086639099875,0.96202383530296
"ESM1",31.6496608414294,-3.13296515975411,1.04942418055711,-2.98541354182529,0.00283195180996802,0.0443032038218434
"ESPL1",187.342704790892,1.79525869190755,0.511531270105967,3.50957760907881,0.000448819056205752,0.0133936658184695
"ESR1",1302.39689893056,-0.971399027147753,0.390192520198097,-2.48953779702026,0.0127909317149767,0.109991861678137
"ESR2",287.589755514136,-0.0525679646112414,0.670677504917385,-0.0783803903154866,0.93752547179745,0.975888279823867
"ESRG",237.385774727287,0.113239537094333,0.472314189601524,0.239754679379567,0.810520442898266,0.924910088952545
"ESRP1",788.607825154927,0.734312103677652,0.830509460357807,0.884170667196602,0.376604090203691,0.671383757596057
"ESRRA",686.728398951957,-0.301953327601278,0.294075311275953,-1.02678911157534,0.304519777594074,0.607805900898395
"ESRRB",38.0478858726123,0.494579047226868,0.569197630607813,0.868905667612733,0.384898729326943,0.679350083293161
"ESRRG",2309.05776542714,-1.40515798155162,0.580508444367763,-2.42056424016707,0.0154964409597341,0.122560013535188
"ESS2",345.573825414025,0.532697104104757,0.280362068606682,1.90003272108851,0.0574288257237161,0.258359734446412
"ESYT1",3336.20787149802,0.389994858998352,0.221291079420112,1.76236141113471,0.0780082541214026,0.304636525574034
"ESYT2",3979.75434372133,-0.0742556997791216,0.182225176981728,-0.40749418389407,0.683645064993366,0.86896660821477
"ETAA1",1086.28256970013,0.451626450460771,0.207558649236283,2.17589800339587,0.0295628881421397,0.178726129333276
"ETF1",4979.28318424903,0.0379818154566454,0.161236931619246,0.235565233567814,0.813770053877836,0.925796460573175
"ETFA",1653.12550549654,0.198960625081443,0.186318768178421,1.06785068958225,0.285587868595437,0.590041541190869
"ETFB",542.577908523242,-0.159514430223029,0.309210658454566,-0.515876234733568,0.605940853437647,0.825591608600679
"ETFBKMT",187.903251339403,-0.0898329752540788,0.422868355076624,-0.21243721403036,0.831765955664766,0.933318775833138
"ETFDH",770.004304738498,0.162411225299272,0.221225405729688,0.734143643057524,0.462861196897233,0.739278889278337
"ETFRF1",1358.99737245186,-0.526171887384681,0.23586483548682,-2.2308195551858,0.0256930840721292,0.164044013227158
"ETHE1",255.937529741659,0.0898045975910108,0.346406734908906,0.259246107367475,0.79544535823938,0.919348957276096
"ETNK1",3699.79033573861,-0.11081719674343,0.232350192823682,-0.476940412214434,0.633404553900352,0.843264138763486
"ETNK2",23.3626990803746,-1.21083224153954,0.990738127705731,-1.2221516540839,0.22165028253182,0.519719893914941
"ETS1",1920.05547646594,1.11289160990102,0.516068900631033,2.15647873479726,0.0310463025125269,0.183446970852721
"ETS2",133.208210397062,-0.625174378932741,0.654825426081003,-0.954719157248187,0.339719739296095,0.640822659188512
"ETV1",2171.00777301439,-0.706756852885115,0.854328266140942,-0.827266146861303,0.408086227110306,0.698744363410858
"ETV2",55.7349383041619,-0.954595897444268,0.447238652079761,-2.13442172988667,0.0328082743879564,0.188953351858051
"ETV3",3361.20516579934,-0.348543038789992,0.360632068092058,-0.966478218739604,0.333804940880123,0.636289911998655
"ETV4",39.0944247674451,2.19026066602092,0.978338011510649,2.23875658540441,0.0251717585086524,0.162173346908429
"ETV5",1405.30324151823,-0.128476637202478,0.398212025890619,-0.322633744963212,0.746972634485603,0.899293268247212
"ETV6",5083.01838891437,0.0907153627760961,0.239910322240459,0.378121966278605,0.705339990896831,0.879410931371347
"EVA1B",47.1683651629462,-0.432948835344241,0.548866861010272,-0.788804837929791,0.430226081458452,0.71548269362015
"EVA1C",40.202554481598,-2.02924315372332,0.673494522391026,-3.01300617341199,0.00258673655467394,0.0419836327831722
"EVC",149.055859998599,1.85626241395098,0.900082476465484,2.06232480076748,0.0391768233780767,0.207215870092681
"EVC2",86.8162314063038,0.367821471672063,0.968058328809763,0.379957964025064,0.703976619031225,0.879032090517254
"EVI2A",6758.43973516937,-0.0721520974932785,0.290929797583072,-0.248005182324702,0.804130397129221,0.922588563437804
"EVI2B",42283.717748082,-0.570064865773788,0.27929948223658,-2.04105235430016,0.0412456235062496,0.213453013983378
"EVI5",1772.14328349668,-0.703604572479913,0.225794601689851,-3.11612663550911,0.00183243562744983,0.033577633643962
"EVI5L",486.15472664813,0.346820909868908,0.239248081551211,1.44962880212133,0.147162059740058,0.4232965385946
"EVL",749.488851366094,0.0799101452846998,0.439997667665782,0.181614929253213,0.855884931851238,0.941579482648735
"EWSR1",7706.41681422425,0.347925581573171,0.241700160045942,1.43949255766747,0.150011017077584,0.427003385550201
"EXD2",803.083108623185,-0.108340940401937,0.219278278221845,-0.494079674833674,0.621249911555651,0.83605528494635
"EXD3",84.8385595779315,-0.445360340992833,0.39011064917674,-1.14162569499881,0.253609638779041,0.55649372629372
"EXO1",288.600099041129,2.13555186704853,0.534107381166686,3.99835677684084,6.37837579562982e-05,0.00438407386113191
"EXO5",69.7033066187424,1.05889944258578,0.451083828570142,2.3474560059985,0.0189021052398547,0.136433244162138
"EXOC1",885.433132683833,0.475206691003131,0.214470190884413,2.21572372852151,0.0267104287891981,0.168002257733263
