"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A1BG",112.963250890763,-1.29746314752418,0.529559004383413,-2.45008230770217,0.014282356265664,0.107457446707116
"A1BG-AS1",77.2444696487046,-0.0345094538903355,0.493939590139984,-0.0698657377930679,0.944300523746001,0.983060741030514
"A2M",401.015962879637,-1.20589890727537,0.587128634258686,-2.05389217440902,0.0399861289107151,0.196367203413814
"A2M-AS1",8.96714448900831,-2.46550632972437,0.602760985460694,-4.09035486568522,4.30713668663878e-05,0.0022188464772387
"A4GALT",24.5458357893471,-2.68656070863325,0.760001860032904,-3.53493964938051,0.000407868300831428,0.0101743279158018
"AAAS",610.250823209525,0.212481451772946,0.193945747142852,1.09557159619716,0.273266297493294,0.570533595857124
"AACS",405.698632289086,0.370018466982302,0.17628513323604,2.09897715246844,0.0358189148387177,0.183846166057601
"AAGAB",641.746229682728,0.085149037272747,0.148179883386201,0.574632907834211,0.565539591264374,0.793599274629655
"AAK1",1970.93686465041,0.404235796506282,0.232469110530701,1.73887961107373,0.0820559412933647,0.298198899364476
"AAMDC",42.1300309873852,-0.0976512735055757,0.35289354826989,-0.276715950133757,0.781998223508911,0.914863464649353
"AAMP",591.329710247823,-0.128119113606689,0.169354483374878,-0.75651444859058,0.449340812933069,0.719016618729881
"AANAT",13.3669833259944,-0.353495116647419,0.546187447518712,-0.647204761393402,0.517499430142658,0.763857722170798
"AAR2",415.463584686609,0.0800215751779127,0.149640307267482,0.53475949521324,0.592816175093038,0.810797393506836
"AARS",3246.06986775131,0.499597925516563,0.296817169639849,1.68318404936872,0.0923394676469464,0.317068206034691
"AARS2",291.73743297087,-0.1095405434895,0.184452474830449,-0.593868656900325,0.5525999640127,0.785817199372142
"AARSD1",163.000465109393,0.118910170327603,0.179114756699839,0.663877016715448,0.506769027360403,0.757973392711855
"AASDH",205.51216386071,0.506541556678195,0.203812431826775,2.48533198950649,0.0129430666544958,0.101408732060322
"AASDHPPT",1627.33084378631,0.144738416003998,0.223074786397534,0.64883359675649,0.51644593914055,0.762983946971395
"AASS",401.278073117652,0.13347489991821,0.353316826275959,0.377776799721275,0.705596409903289,0.877184464089906
"AATF",825.804413656598,-0.0253557952580276,0.115606749454733,-0.219327983682785,0.826394564714473,0.935215953658142
"ABALON",313.269305487622,-4.02753864650528,0.957169587814116,-4.20775868537879,2.57916074597953e-05,0.00157389389817577
"ABAT",116.72652742564,0.492583092248802,0.307017239646407,1.60441509022787,0.108622586937684,0.34515543787714
"ABCA1",1236.54466631584,0.345886203610503,0.42562256349973,0.812659462333046,0.416413329159296,0.693895023436433
"ABCA10",136.245460760938,0.0212366742756994,0.304723190739805,0.0696916904294064,0.944439055778262,0.983145310924261
"ABCA11P",26.3176597295085,0.636845246383401,0.360378996392211,1.76715417035654,0.0772024125162369,0.290007409958225
"ABCA13",39.3124301583894,-1.80371096633725,0.783038491560539,-2.30347675852126,0.0212520333529208,0.13622455579043
"ABCA2",528.849064536546,0.295177301462702,0.291202500019689,1.01364961304503,0.31074997498526,0.608483718650475
"ABCA3",342.736860407865,0.718806646159092,0.371991305591004,1.93232109287361,0.0533198865582762,0.233700201750362
"ABCA5",1930.42839553434,0.259592100736258,0.243661767589012,1.06537887870089,0.286704510817113,0.584891353961095
"ABCA6",181.259012571082,0.0338821558021589,0.421212046924403,0.0804396646524213,0.935887581265865,0.979737876624968
"ABCA7",1279.96158536054,0.0325913215400089,0.221648284108412,0.147040712140446,0.883099885908027,0.95867715581819
"ABCA8",80.555372990548,-2.96762481626777,0.763112981614058,-3.88884069301371,0.000100724203262001,0.00382847088577976
"ABCA9",83.0550175321466,-0.181306739670377,0.393167907681123,-0.461143282878075,0.644695810179708,0.843069743629728
"ABCB1",59.8906085191403,0.806664836411823,0.771650357341185,1.04537609389735,0.295849181123923,0.593493365553065
"ABCB10",432.036162674046,0.8234173306827,0.186546072698354,4.41401589844333,1.01470502169716e-05,0.000862262187830043
"ABCB4",58.8186681081432,0.303634909214973,0.739481513345841,0.410605138512731,0.681362095215993,0.864297551723133
"ABCB6",210.863546366264,0.251332733714011,0.275008202974917,0.913909952485798,0.360764163629097,0.652952897522942
"ABCB7",421.311605826129,0.0543512274386607,0.143084233136284,0.3798547628018,0.704053228825472,0.876301202999028
"ABCB8",601.014071741363,0.36407469397513,0.208091967660896,1.74958552253406,0.0801898596788107,0.294750513686452
"ABCB9",867.374806828142,0.478697256653424,0.433881941384043,1.10328919227757,0.269901598534885,0.566225624460116
"ABCC1",1443.62023780077,-0.0915034594869585,0.192243435897579,-0.475977029123162,0.634090743040452,0.83648459645924
"ABCC10",480.588514804898,-0.0420900856279572,0.191709178160264,-0.219551750374575,0.82622027208376,0.93519330560458
"ABCC2",109.525441984091,0.532171056970713,0.25816626900788,2.06135007108334,0.0392696545191579,0.194318004743098
"ABCC3",40.343709743681,-1.79128222788161,0.604735919984175,-2.96209001100593,0.00305558443381413,0.0401101980970227
"ABCC4",376.155715272576,0.545467298840405,0.564691587351725,0.965956127305744,0.33406613491691,0.631199921700657
"ABCC5",270.364957712345,0.664814446330643,0.296940164942495,2.23888353554121,0.0251634950319752,0.150525709590944
"ABCC9",361.846514419114,-0.45590336394875,0.462269724224895,-0.986228039729793,0.324021222652165,0.621521332670858
"ABCD1",137.27440333329,-0.0953632774843151,0.310426592888228,-0.307200734953309,0.758690586147769,0.904474388650922
"ABCD2",475.857845238499,0.47971674208812,0.342370898974429,1.40116097345046,0.161165941703909,0.433062690792967
"ABCD3",408.422886035516,0.507019463009319,0.254066436207669,1.99561764464981,0.0459755574428222,0.213477313850018
"ABCD4",343.492559824548,0.0462461175806703,0.183230163663909,0.252393583326693,0.800736859404453,0.92420335123305
"ABCE1",3420.72727549239,0.676882549650847,0.180963664685473,3.74043347777751,0.000183703162320221,0.00578967418854976
"ABCF1",1316.5287687666,-0.0526952554363769,0.174105572425487,-0.302662658651717,0.762146957855016,0.906273617249294
"ABCF2",523.367175594853,0.179288682350487,0.205783411367333,0.871249442115861,0.383617969160927,0.670226401630805
"ABCF3",1082.57601532388,-0.0571334107089117,0.157679362144813,-0.362339179533466,0.71709858342251,0.883500384985996
"ABCG1",122.621614545693,-0.196777663316338,0.578496965534072,-0.340153319792562,0.733741069738679,0.891380944164465
"ABCG2",802.674921501609,0.5659098850641,0.608831117797569,0.929502235548118,0.352628867208671,0.645256183355774
"ABHD1",38.3642464307914,-0.551843186528745,0.549284677561738,-1.00465789247638,0.315061610397185,0.61331054837414
"ABHD10",562.316257388291,-0.0923785674863792,0.237741775518224,-0.388566827538048,0.697596609862512,0.873342440803739
"ABHD11",174.734233846742,0.450726914510136,0.248328926596069,1.81503991777521,0.0695177752742447,0.274463904333943
"ABHD12",641.390187543387,0.0322773117293118,0.240327836874151,0.134305339527581,0.89316113116555,0.962185785100464
"ABHD13",999.62739068776,0.271954283022788,0.210081360365378,1.29451885950186,0.195486259232155,0.483728075130868
"ABHD14A",909.907343177644,-0.321874713333263,0.243469560588523,-1.32203267034785,0.186157272149509,0.469719716114724
"ABHD14A-ACY1",31.7611741908737,0.107816484015113,0.309096514002166,0.348811711329611,0.72723067061808,0.888319001260095
"ABHD14B",1045.13945442751,-0.17089980850597,0.218081079616961,-0.783652615835081,0.433243973281683,0.707293442331216
"ABHD15",276.604060935856,0.183245508567689,0.295926415669982,0.619226601156299,0.535767089973948,0.775772317157118
"ABHD16A",555.2234477575,-0.0902133088578488,0.143361337222084,-0.629272233406261,0.529170846267135,0.771318679013134
"ABHD17A",923.999990197323,-0.153456521315806,0.143554504305677,-1.06897740379532,0.285079851414817,0.583459273885677
"ABHD17B",409.912277697963,0.167460365548826,0.231999223484041,0.72181433641887,0.470408633986966,0.733044511826395
"ABHD17C",163.04984105537,0.0916380632807326,0.376678977114796,0.243278942675915,0.807789315759046,0.928021271531888
