"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CENPU",580.148495495991,1.4920052530349,0.365287252037544,4.08447117908608,4.41773089236863e-05,0.00355955486328352
"CEP55",266.140394748268,2.04162655831887,0.531001496234927,3.84486027402004,0.000120621149106558,0.00611928321010299
"CHAF1A",723.01924793811,1.58365880296401,0.37381371236003,4.23649200283682,2.27039003209075e-05,0.00232547605971723
"CHAF1B",191.872273618937,1.77237884682932,0.349674472003541,5.06865381585926,4.00639146297451e-07,0.000193203040719459
"CHCHD3",1030.09965183221,0.790709917615768,0.172670736789084,4.57929312354538,4.66549983013456e-06,0.000861237952847876
"CIT",333.912895403735,1.7933376586655,0.449091803544684,3.99325403962101,6.51726784731952e-05,0.00441681709530555
"CKAP2L",347.264471624894,2.0540967747771,0.450600396357744,4.55857738115769,5.15012890364551e-06,0.000914456888131296
"CKAP5",2102.6518933874,1.154962852864,0.278437816986299,4.14801001302501,3.35377734195088e-05,0.00297360495434407
"CLSPN",238.147956430579,2.10327844311207,0.465374977399999,4.51953488101759,6.1975636642368e-06,0.000991386850650349
"CNOT1",7795.19975341525,0.685553969600458,0.170821530455395,4.01327612375811,5.98817956802664e-05,0.00420579238580015
"CNOT6",1526.71260170828,0.778789034368584,0.172300829400621,4.51993781502817,6.18577983093386e-06,0.000991386850650349
"CNOT9",2118.22905004981,0.797469287018503,0.153905812350854,5.18154106617194,2.20060125168769e-07,0.000134737502844712
"CNTLN",366.618264629309,1.77004417334598,0.441857712910646,4.00591439648339,6.17780214729885e-05,0.00426821225398593
"COPS3",1804.37750095102,1.37694594805978,0.263540713548289,5.22479403474592,1.74349069664107e-07,0.000110562217176996
"COQ9",344.472870011736,0.945478042198013,0.238867432873814,3.95817056692478,7.55260177849399e-05,0.00472604921028574
"CSTB",1461.3561574779,1.40520948135809,0.295555414389052,4.75447044089115,1.98967248196319e-06,0.000505376318463706
"CUL1",2878.96361289735,0.635663005060007,0.15426224791992,4.12066473574266,3.777808320904e-05,0.00317908836710765
"CX3CR1",205.973201571309,3.56732218402817,0.820938804266061,4.34541791116506,1.39010751179423e-05,0.00167909857002846
"DCAF15",682.047730735233,0.866010737579597,0.22682739634024,3.81792830827448,0.000134577017514552,0.00642665482797929
"DCAF7",2254.51732062414,0.913901034928076,0.236945030296968,3.8570171055399,0.000114779132969092,0.00594174427113467
"DEPDC1B",191.394962966055,1.84151016352446,0.476766367486775,3.86250014494897,0.000112232498690391,0.00586117719631349
"DLGAP5",215.461601805806,2.22080420047104,0.541723855476628,4.09951339232994,4.14019713509774e-05,0.00340339538568498
"DMC1",60.2845994108362,2.6079650425964,0.591852347443177,4.40644538095169,1.05080789480307e-05,0.00134231258849808
"DNAJC11",913.552580474659,0.588706567055853,0.161428186714073,3.64686353132734,0.000265460817574019,0.00988159806466305
"DNAJC9",824.647464843705,0.702884736026125,0.192579071202319,3.64985006749613,0.000262393421315741,0.00981649192578722
"DNMT1",1989.9845137551,1.56684013454641,0.29282560560621,5.35076203907348,8.7584628982887e-08,7.77576336110071e-05
"DNPEP",992.770578860129,0.770021723188101,0.18824618347894,4.09050376989049,4.30437214174083e-05,0.00350589136462157
"DONSON",649.411405357823,1.19792020190744,0.248339597887526,4.82371805421856,1.40906563238427e-06,0.000431368437389914
"DRG2",700.778914257302,1.40930711941898,0.275721862835782,5.11133613027399,3.19888233803813e-07,0.000167056925865309
"DTL",737.906651841392,1.98339406222101,0.476173269857762,4.16527803589956,3.10973348024755e-05,0.00285953458704643
"E2F1",391.485864466743,1.80059408690743,0.409470859419674,4.39736808001266,1.09571439999207e-05,0.00137733823926088
"E2F2",1206.39195907916,2.18674680430604,0.496999742466099,4.39989524633446,1.08303146504624e-05,0.00137359333524007
"EFTUD2",1981.15043043071,0.66327799329936,0.14764695251936,4.4923243045764,7.04500331148062e-06,0.00104864036904558
"EMBP1",57.8235346511353,1.68535248519952,0.439882288714931,3.83137154742715,0.000127430899164153,0.00632028783675614
"ERAL1",588.938379120824,0.793151145010636,0.214876667774402,3.69119250231189,0.000223205124466069,0.00872621115704872
"ERCC3",1075.95491206011,0.780104663899394,0.170622677909428,4.5721042094621,4.82850682639993e-06,0.000874846604179155
"EXO1",288.600099041129,2.13555186704853,0.534107381166686,3.99835677684084,6.37837579562982e-05,0.00438407386113191
"EXOSC10",1442.17253552144,0.706933268681444,0.176172485774231,4.0127336886612,6.00196129071053e-05,0.00420579238580015
"EZH2",777.934695696209,1.21838404145231,0.333617415860463,3.6520396823705,0.000260165669725462,0.00981649192578722
"FABP5",536.314931931142,2.10038916607846,0.472447882855153,4.44575844722839,8.75823158501271e-06,0.001197251283017
"FAM111B",472.831861043408,2.09246703895605,0.51853926042818,4.0353107250321,5.45300836475702e-05,0.00399214722666992
"FAM227A",35.5888333301209,2.89846490432174,0.75343690505521,3.84699088254689,0.000119577417483581,0.00608683325910595
"FAM72B",128.868613658923,1.91373789175541,0.518601955688304,3.69018641515811,0.000224089776246482,0.00872621115704872
"FANCD2",998.502872656192,1.52078886561363,0.333510935383498,4.55993703434313,5.11689610687819e-06,0.000914456888131296
"FANCI",966.24915198644,1.64720598140817,0.370048989495849,4.45131868527005,8.53445757868482e-06,0.00119321125013486
"FBXL13",33.6818438151741,2.26465731880725,0.54370154818652,4.16525817585192,3.11000420834129e-05,0.00285953458704643
"FEZF1",95.8677547281502,3.37353587399256,0.895965148889861,3.76525345675835,0.000166380222634362,0.00729443761258205
"FOXM1",646.778732287221,1.88304641785804,0.476687743507355,3.95027236069262,7.8062311758538e-05,0.00482952755255958
"GABRG2",352.429528117514,1.6723513745918,0.42125678535234,3.96990964357534,7.18998927594072e-05,0.00459228235912242
"GINS1",186.105306592701,2.03755129658075,0.534393662825539,3.81282832922728,0.000137385541834623,0.00647040945185729
"GINS3",113.707199513878,1.53737922367298,0.396071514381879,3.8815697868913,0.000103784359636822,0.00563545898994318
"GINS4",114.673156686574,1.81271541416001,0.472546411708377,3.83605793895793,0.000125024924747162,0.00623579371856913
"GOSR2",3242.93133587119,0.63570131317171,0.171909499693175,3.6978835626089,0.000217404565781211,0.00863587353470062
"GPKOW",340.14296239486,0.984004360562382,0.231009315245768,4.25958736562425,2.04804637565922e-05,0.00213912420271795
"GRB14",128.0456457425,2.95467511695269,0.772606200770586,3.82429640611962,0.000131146065088244,0.00639662745281977
"GSDMD",475.659646132808,1.02539238920796,0.23246978082001,4.41086314785091,1.02959376976934e-05,0.00132474398376988
"GTF3C1",2531.55606358041,0.579043839009905,0.154200030425295,3.75514737197431,0.000173239512770017,0.00748428415752899
"GTSE1",195.55020790508,2.23735901228207,0.522991272141268,4.27800449350084,1.88576215396786e-05,0.00203162452945396
"GUF1",1088.17075923904,0.67394725258016,0.177581414000789,3.79514520915554,0.000147557068022433,0.00673956366981132
"HCFC1",7992.65300324534,0.721691784373225,0.193659678980438,3.72659806198545,0.000194081583742233,0.00803995328757773
"HDAC6",1285.25349946931,0.867966592739753,0.200615942663822,4.32650855766848,1.51491436944668e-05,0.00180292829830725
"HELLS",901.456155616193,1.64767615884661,0.364422759969871,4.52133165058855,6.14518215069995e-06,0.000991386850650349
"HJURP",283.422376742797,2.12000469325425,0.510927025903348,4.14932971984789,3.33450224274186e-05,0.00297360495434407
"HMMR",332.800652787239,2.0784267578259,0.459561102434228,4.52263419775255,6.10747395357137e-06,0.000991386850650349
"HRASLS2",476.688641421581,3.50644005151364,0.788747064754489,4.44558237767272,8.76540836176631e-06,0.001197251283017
"HTT",2920.10160405481,0.838658403380133,0.229027510499009,3.66182386366096,0.000250426019456269,0.00954198369413199
"IK",2320.55637909803,0.659459386093767,0.173913963891525,3.79187140202895,0.000149516335839191,0.00678980066281501
"INCENP",788.912745959048,1.13516574927741,0.226072740454173,5.0212411589159,5.13386531401019e-07,0.000222333932964793
"IPO9",2867.62217833325,0.776366288533933,0.207405119505051,3.74323589690864,0.000181665531466726,0.00773349229561125
"ITGB5",258.543979344717,2.06058194369576,0.543183128810265,3.79353082671963,0.000148520182859397,0.00676185735090114
"IWS1",820.862588847695,0.695787107474782,0.183793690954806,3.78569636346153,0.000153278741730721,0.00687550609253693
"JAKMIP2",131.227009287149,5.35281837975807,1.19215355804168,4.49004102168767,7.12094583492383e-06,0.00104864036904558
"KIF11",767.411949025016,1.87412046370425,0.46122832332071,4.06332475467059,4.83786467813839e-05,0.00375114083952075
"KIF14",354.166663968491,1.8785911090531,0.466258544888028,4.02907599152792,5.59965165237569e-05,0.00405826182610542
"KIF15",256.311520382476,1.82969758318679,0.495358370286026,3.69368459874878,0.000221027923111496,0.0087255713626339
"KIF20A",148.995787840289,2.31756790380966,0.629764583073855,3.68005436650265,0.000233184233390562,0.00902052123765319
"KIF22",922.166705374948,1.30801425007118,0.35344718584676,3.70073465696875,0.000214976178943095,0.00857054427728705
"KIF23",299.088103546764,2.09248549390312,0.497834155799142,4.20317784452572,2.63193638021143e-05,0.00256205762536225
"KIF2C",115.172398432741,2.32577282311359,0.611811699525761,3.80145202341895,0.000143850595328538,0.0066000288647378
"KIF4A",181.878778876502,2.51742324280156,0.557621624856448,4.51457248174268,6.34446210707123e-06,0.00100343394937647
"KIFC1",278.073195006054,2.00485872633502,0.523385617036471,3.83055754891965,0.000127853225427701,0.00632357067045755
"KNL1",991.76787636904,1.4618539788966,0.36439341569748,4.01174641451325,6.02712221305744e-05,0.00420579238580015
"LARS2",428.506040333744,0.701061591620677,0.177853599289579,3.94179029505733,8.08756731554033e-05,0.00490112099845509
"LAS1L",1209.10294411946,0.582999480384037,0.14913240956638,3.90927419518787,9.2573841344432e-05,0.00523355794022017
"LEF1",274.553655171399,2.97120337831506,0.754938354030306,3.93569006323898,8.29579795109305e-05,0.00495960230369052
"LIG1",763.842974007219,1.22046509743869,0.305288387913538,3.99774490533306,6.39488133607324e-05,0.00438407386113191
"LMNB2",1015.13556655725,1.03284164741863,0.270102167212169,3.82389248512517,0.000131361214807624,0.00639662745281977
"LRR1",280.629211820501,1.06867159633169,0.26780336762823,3.99050843085455,6.59318052702686e-05,0.00443081321409783
"MAD2L1",347.874597056224,1.51879732179064,0.361192978865657,4.20494696923648,2.61143379805883e-05,0.00256180212808467
"MAP3K4",987.956590455789,0.919718105355994,0.22839566692213,4.02686319644394,5.6525897972256e-05,0.00407997497721698
"MBOAT1",135.741454718851,1.30174810636027,0.340124866899813,3.82726531648657,0.000129574826306901,0.0063909183775148
"MCM10",133.30881737448,1.99719080254754,0.5239868716122,3.81152832398757,0.000138110226529281,0.00647040945185729
"MCM2",851.184033777059,1.98073605915778,0.43243411331533,4.5804343324631,4.640112948732e-06,0.000861237952847876
"MCM3",1278.07705496936,1.7958579033025,0.348376645303894,5.15493196088375,2.53723037488639e-07,0.000145326008182202
"MCM3AP",2255.20961220392,0.628446487048522,0.168648139825909,3.72637663064205,0.000194252081570784,0.00803995328757773
"MCM4",1473.16239600938,2.04823312452381,0.39589342094301,5.17369831416992,2.29505283944926e-07,0.00013583652739087
"MCM5",1785.40895794028,1.72510671544863,0.342061893482605,5.04325897832393,4.57669148078462e-07,0.000208368548545671
"MCM6",1200.4382459732,1.87361734974361,0.316432748326907,5.92106019256887,3.1987274729765e-09,8.11380071573868e-06
"MCM7",1819.12805949801,1.35058269136668,0.294138152620018,4.59166102505387,4.39732171449376e-06,0.000839557466263992
"MED12",1693.67308209659,1.00812770485239,0.183139785767297,5.50468976813889,3.69818915315043e-08,4.69036047166708e-05
"MKI67",4652.92999534575,2.49706359953744,0.512322326520294,4.8740089398359,1.09356037745252e-06,0.000389519513351947
"MMS22L",949.999205407037,1.29916347441172,0.302686442656116,4.29210989105219,1.76983314691341e-05,0.00195187312773879
"MROH1",899.450109310371,1.03271196792837,0.260919977001246,3.95796435289216,7.55912353976769e-05,0.00472604921028574
"MRPL39",289.289383644662,1.00604448998603,0.241334286589711,4.16867617197052,3.06373906598543e-05,0.00284815449505954
"MRPS5",809.473317172163,0.594647794534682,0.148279557650541,4.01031540663295,6.06376915276435e-05,0.00420579238580015
"MRPS7",871.848241690401,0.666318741676908,0.174524896771907,3.81790079238806,0.000134592024138434,0.00642665482797929
"MSMO1",922.207542034663,1.22727174406742,0.295930197763044,4.14716630254178,3.36615564216691e-05,0.00297360495434407
"MTBP",239.046118832268,1.27499361851353,0.334450493902599,3.81220432248739,0.000137732944646522,0.00647040945185729
"MYBL2",1034.37932304375,1.71657735149072,0.380849430601427,4.50723360352658,6.56783119232724e-06,0.00102296851448213
"NCAPD2",1290.72289815913,1.41920814352771,0.335601409110377,4.22885037130741,2.34888493656194e-05,0.00238324576763394
"NCAPG2",740.360345883038,2.00123037443464,0.389362247261638,5.13976480387911,2.75082572542541e-07,0.000152636442439542
"NCAPH",250.587749201135,2.06379495674421,0.479910673327544,4.30037311409336,1.70510779482968e-05,0.00190414427704376
"NCAPH2",595.273112939186,0.830684071899885,0.227447477086453,3.65220174143387,0.000260001494886668,0.00981649192578722
"NDC80",327.858773861652,1.9427511545989,0.506317424201428,3.83702211643819,0.000124535260399557,0.0062288678412804
"NDUFV2",1422.81058039717,1.08365270314439,0.223407301099572,4.85056977910229,1.23107313474094e-06,0.000404795084823334
"NEK2",135.974388500628,2.12974851675468,0.571038264309179,3.7296073658587,0.000191778376392743,0.00801227494406953
"NMT1",1955.99711227147,1.3572902961022,0.218446298523604,6.21338198575855,5.18561820108594e-10,4.6037918389241e-06
"NONO",8546.83739554118,0.66540814853743,0.148045618971246,4.49461559998388,6.96957334457177e-06,0.00104864036904558
"NUF2",218.211671525088,2.14008414695303,0.558322487936689,3.83306098749814,0.000126558560933656,0.00629460450402798
"NUP155",1971.98290989684,0.83201586457339,0.214496225310568,3.87893009943983,0.000104916894902048,0.00567958654231939
"NUP205",1937.24238023316,1.04734535187781,0.257899166097013,4.0610652904703,4.88493068014781e-05,0.00377116648507411
"NUP93",659.638427353448,1.07079214552374,0.202694569481339,5.2827865505411,1.27233602705192e-07,9.43334787512402e-05
"NUSAP1",1151.53754237286,1.9175622574051,0.456433613192327,4.20118545607004,2.65520965516563e-05,0.00256205762536225
"OTUB2",19.9455363045608,2.54125615723278,0.688023652979592,3.69355929295088,0.000221136917841026,0.0087255713626339
"P3H1",522.725829498636,0.788813899041927,0.209890610217319,3.75821432995595,0.000171130268447385,0.00744752217292098
"PAXIP1",659.206912242706,0.869963896701705,0.230866258172758,3.7682591799565,0.00016438997212698,0.00729443761258205
"PBDC1",148.523509093545,0.915221014102049,0.206793820634681,4.42576577623597,9.61007542020991e-06,0.00125468014089152
"PCNA",1118.33558294142,1.73293786973787,0.38254690241242,4.53000105035384,5.89833932214576e-06,0.000991386850650349
"PCYOX1L",157.835751039092,2.33341647102789,0.539204395770197,4.32751752272875,1.50799351628177e-05,0.00180292829830725
"PDCD10",1060.78174198275,0.753235498912184,0.184444478175852,4.08380617496198,4.43039887804493e-05,0.00355955486328352
"PDE3B",511.889735564416,1.95477916975492,0.536996430470391,3.64020887074166,0.000272416966469138,0.00999387532360746
"PHB",1411.66125261803,0.936688203225002,0.245742283830031,3.81166882893002,0.000138031729188471,0.00647040945185729
"PHF19",411.15032034541,1.4743651934588,0.38917355090563,3.78845168184699,0.000151589066528359,0.0068531133149471
"PLK1",310.991427156692,2.14817932405428,0.48864182114545,4.39622486470483,1.10149825397074e-05,0.00137733823926088
"PLK4",296.209353393172,2.11993180658683,0.43764140497169,4.84399278154214,1.27255557408494e-06,0.000410827214062768
"PM20D2",2581.99883839522,1.22073789585041,0.328561251292979,3.71540433038426,0.000202879016817986,0.00826220142802789
"POLA1",741.770409217639,1.20342566230192,0.25740360848297,4.67524783119558,2.9359884225139e-06,0.000668351415771242
"POLD1",388.229641467339,1.38712237448198,0.336874431696889,4.11762438453648,3.82797932969047e-05,0.00320611325367849
"POLD3",304.376161403715,1.18112497915294,0.318140908340417,3.71258441837702,0.000205153599820878,0.00829773876633145
"POLE",947.881830952468,1.164884117431,0.286678612597475,4.06337991828714,4.8367209807404e-05,0.00375114083952075
"POLQ",414.927706036049,1.74582922452624,0.40366859960597,4.32490717938027,1.52596101057522e-05,0.00180292829830725
"POMK",502.063280856703,0.907923511401389,0.248675906203528,3.65103127706429,0.00026118942647327,0.00981649192578722
"POU6F2",61.7329398990689,3.75591742250759,0.903176575781624,4.15856381046769,3.20254774648368e-05,0.00290124682584511
"PPP2R5D",575.640558613403,0.804870129258528,0.218125830414757,3.68993496885766,0.000224311386329286,0.00872621115704872
"PRIM2",381.202616434155,1.06060502839436,0.267101319310974,3.97079666671186,7.1632696514506e-05,0.00459173342711757
"PRR11",469.527584145542,2.14467502867536,0.406799489653409,5.27206912305277,1.34894250723972e-07,9.43334787512402e-05
"PSMB9",1438.90039318977,0.940678195159122,0.252341674287463,3.72779564776732,0.000193161900360883,0.00803995328757773
"PSMC5",1961.36205021735,0.887224677401699,0.210637239482762,4.21209791573587,2.53009819277853e-05,0.0025227056214981
"PTTG1",268.820337042152,1.77819692904556,0.446198518271305,3.9852147782444,6.74191161651348e-05,0.00445016292426815
"PUF60",1230.74812146326,0.90915175534665,0.198611687568264,4.57753401362227,4.70489307424217e-06,0.000861237952847876
"RARRES3",299.709276123905,1.85559883349735,0.388636323405744,4.77464076758484,1.80028321011074e-06,0.000493379194558564
"RBBP8",1185.17413493503,0.995573736081811,0.254049738399484,3.9188142540667,8.89856553174809e-05,0.00514667523067489
"RECQL4",212.743506667456,1.96699570283136,0.4518834646715,4.35288267133493,1.34359064926005e-05,0.00163402709371654
"REEP4",219.132939106965,1.2658789769392,0.347521077144685,3.64259626305245,0.000269901993142749,0.00994269666025447
"RFC2",372.955642785513,1.04811257951302,0.24248381039921,4.32240229888944,1.54339435313529e-05,0.00180292829830725
"RFC5",258.901328033547,1.19124839228317,0.287243070732621,4.14717886577686,3.3659710057478e-05,0.00297360495434407
"RFWD3",1198.91572911124,0.942379082887873,0.243614216029645,3.8683254953118,0.000109585319413213,0.00580834904925676
"SAE1",1092.4753452716,0.903141937910981,0.243236833556926,3.71301469725643,0.000204804988606637,0.00829773876633145
"SCRIB",891.091033918521,0.992401821557346,0.223274869287142,4.44475379036532,8.79925795649708e-06,0.001197251283017
"SEPT11",2106.85562113775,1.41856029484285,0.291630567500881,4.86423733629557,1.14898977326946e-06,0.000389519513351947
"SGO2",370.954731639487,1.77862256089212,0.382978916569709,4.64417878880384,3.41431797738501e-06,0.000730417228993353
"SKA1",309.095853518183,1.82038870782824,0.493340207466778,3.68992569483774,0.00022431956384117,0.00872621115704872
"SMARCD2",937.241253052822,0.68273572778109,0.18037176654252,3.78515851381955,0.000153610634749909,0.00687550609253693
"SMC1A",2771.01816347876,1.16508661497159,0.214206509504146,5.43908127567452,5.35560209490486e-08,5.94337942482066e-05
"SMC2",1511.21248695059,1.31968657593419,0.328537208100353,4.01685575757094,5.89797992768568e-05,0.00417229209545765
"SMC4",5980.13490062026,1.17203705705393,0.298086876897504,3.93186398962788,8.42897523532923e-05,0.00497225529164471
"SNRNP200",7114.33732765131,0.661974445590091,0.173375162093647,3.8181619419772,0.000134449661785844,0.00642665482797929
"SOD1",1661.70876033385,0.725487828621075,0.196057679811205,3.70037954809874,0.00021527724418056,0.00857054427728705
"SPAG5",535.222208275268,1.89486640004803,0.409939909842133,4.622302816961,3.79503484164321e-06,0.000774536076416286
"SPATA5",913.878218274748,1.0892565765511,0.195954725887307,5.55871552277606,2.71767227354937e-08,3.71192222224174e-05
"SPC24",167.511363971635,2.28556854442728,0.563294364088277,4.0575029507469,4.96001907856993e-05,0.0037961249465124
"SPC25",102.182296241974,1.8739566834109,0.505147216745872,3.70972386125934,0.000207485427003195,0.00837298009515619
"SQLE",953.653520854678,1.67358652705362,0.427323613533933,3.91643820759914,8.9866836179408e-05,0.00518076475065444
"STIL",503.720022221626,1.57730187419537,0.399497873418994,3.94821093963897,7.8737412928409e-05,0.00483758305867415
"STIP1",2124.92020992876,1.12579572854027,0.262413592172189,4.29015783527535,1.78546178526685e-05,0.00195695428760482
"STMN1",2310.257458748,1.78990618153249,0.418343781018613,4.27855333996911,1.88111914541489e-05,0.00203162452945396
"SUCLG1",1009.18462352452,0.655024472638963,0.166804643200725,3.9268959189028,8.60491947602782e-05,0.00502595230974836
"SUPT16H",2338.56260491702,0.734448044891975,0.198979314067186,3.69107737824439,0.000223306186624168,0.00872621115704872
"SUV39H1",420.526257199779,1.09298789110302,0.231482919141092,4.72167836468672,2.33906374439313e-06,0.000561390643222874
"SYCP3",60.7841524992168,3.99042932744759,0.923185565315973,4.32245636995181,1.54301603495433e-05,0.00180292829830725
"TACC3",361.315537954294,1.84676703012926,0.457666861511043,4.03517751762042,5.45610305768329e-05,0.00399214722666992
"TAF15",1403.51144886217,0.861423705306487,0.228764946225614,3.76554065436637,0.000166189078650333,0.00729443761258205
"TAF6",1155.82265025996,0.725737392126823,0.178309537782489,4.07009855531181,4.6993253420737e-05,0.00369387782925212
"TBC1D27P",635.080882436309,2.04022695222476,0.518779777797042,3.9327418676349,8.39824079759161e-05,0.00497225529164471
"TCF19",608.243790857261,1.66836518004518,0.43329062355537,3.85045299701018,0.000117899555995435,0.0060503598735692
"TENM1",232.574212562799,3.99489000745873,1.03125254958027,3.87382315717396,0.000107141172369473,0.0057158886485042
"TIMELESS",657.152082126177,1.39830365918043,0.347518400501582,4.02368236376038,5.72951803858622e-05,0.00409126604113228
